review_title,review_body,rating,review_date
"Battle of the IMDb Reviewers, eh?","I told my wife about the hugely polarized reviews for this flick. Curiosity got the best of us.

Reluctantly, I put it in and we both watched it.

On behalf of the PROs: It was put together well. Cage does a pretty good job. It does have a degree of, shall I say, poignancy. Understanding Cage's character and more importantly, what drives him is perhaps the main thrust of the film. A part of his character is revealed by how the others players who know (or have known) him, perceive him, which (in earnest), is one of awe and respect to one degree or another. Also, that perception is contradictory to his appearance. Cage's character has no interest in self presentation, (it's more than a disheveled look, particularly after getting beat up), and this too, is a part of who he is, or has become.

On behalf of the CONs: It does move slowly. There's no new parable(s) here, no real allegorical message, etc. And even if his appearance is a part of who he is, somebody hit the guy with a firehouse. It's gets old fast. When they get around to putting olfactory effects in the new TV's, this movie won't be played much.

There's no real climax other than Cage finding out about his Truffle Pig's final disposition.

Here's our conclusion. Those reviews between 4-7 are most accurate. . The movie DOES play like an odyssey to a degree. That's a good thing. Without that attribute, the reviews should be 1-3.

Neither my wife or I would ever consider watching it twice. And that's indicative, to some degree, that we wasted our time. Do we regret spending time watching it? My wife says it's a toss up while I lean toward (""give me back my 2 hours."")

So, it has its positives, and its negatives. I felt it was a 5 star movie as did Evelyn. It was put together with sensitivity, but a drag just the same.

As usual, it's a matter of taste.

You be the judge.

Thx.

Bob R.",5.0,13 March 2022
"Hello, ending explainer here",,9.0,18 July 2021
What a wonderful film.,"This is a film about loss and grief on many levels. In fact each of the main characters are hurting big time in one way or another and they are all drawn together because of a (totally gorgeous) pig. Whilst only being on screen for such a short time the pig causes events in peoples lives that are monumental. This is such a clever story, beautifully filmed, edited, scored, directed and acted by everyone.",7.0,9 August 2021
Lip stick on a pig,"This film is slow boring and basically completely pointless, acting was OK but the story what terrible, man has a pig stollen then tries to get it back!

What's the idea of the underground place where waiters pay to hit people 🤣.

This film has such a high score it makes me laugh. Worst film I've seen in years.",1.0,8 February 2022
One of the best films and performances of the year.,"""Pig"" is a title so unimpressive that you may ignore what is arguably one of the best films of the year. Additionally, Nicolas Cage does his finest work since Leaving Las Vegas, for which he won the Oscar playing a troubled drunkard. Forget his hack work of late-this is his real deal.

In Pig, he plays a troubled former top chef (companion piece at this time to the doc Roadrunner: A Film About Anthony Bourdain?), Rob, who has forsaken his domain, Portland, Oregon, and gone into the wilderness with his truffle-hunting, brindle-colored pig, Brandy. When she is kidnapped, he must leave his hideout to find her in the city.

In a slowly-distributed exposition, we learn about his culinary influence on Portland and his sorrow at losing his wife. Cage plays him taciturn and gruff, a literate Grizzly Adams, if you will. When he does briefly open up, or unload, on a current chef he knew back in the day, talented writer/director Michael Sarnoski and writer Vanessa Block have him express his belief that people should follow their dream, grasping onto something that has meaning and losing all that distracts from that goal. Well-written apologia, and well-acted.

Of course, pursuing his dream of isolation is what he has done until his love of Brandy drives him into the world and his past. Cage plays Rob right, just slow and introverted enough for us to savor the greatness he was and the misanthrope he has become. A talented and philosophical recluse he is.

As we eventually see him re-create a gourmet meal from his capacious memory (he forgets neither meals nor those he has served), we verify his greatness and understand his dislike for mankind. The narrative is lean and reasons not always evident, but the truth about what he says of the world is never lost.

In the isolation all of us have experienced over the last year and a half, it is enlightening to experience someone else's, which is never totally understood but nonetheless profound and relatable. Don't let anyone tell you nothing happens in Pig, for as in Nomadland, everything is happening. It is about all of us, our successes and failures with our losses of love hurting most of all. In theaters.",,21 July 2021
Strange Odyssey,"Who knew that the truffle industry was such a thing in the Pacific Northwest?

Well I do now, because I've seen ""Pig,"" a movie about a man who goes on a strange odyssey to reclaim his kidnapped truffle pig. Nicolas Cage is that man, because a movie with such a strange premise must star Nicolas Cage.

Of course the pig isn't really just a pig, and the kidnapping only serves as a catalyst for a plot that explores grief and remorse. Yippee. Yet another somber movie about grief and remorse. Welcome to the COVID movie world everybody.

""Pig"" would be a better movie if it wasn't so stingy with its secrets. Details and plot points do eventually click into place, but not until the film has made its audience wait and wait and wait for the revelations we feel like we know are coming. And even then the backstory feels a bit murky, and I wasn't sure I completely connected all the dots. I suppose this could be an argument for the film's re-watch value, but it would have to be a much better movie to make me want to watch it again.

Despite its flaws, though, it's a decent enough movie to sit through once. Cage has been lauded for his performance, but I enjoyed the performance of Alex Wolff more. He plays a slick buyer of Cage's truffles and joins him on his quest. His character's arc is so big and Wolff plays it so well that the movie feels like it's as much about him as it is Cage.

Grade: B+",7.0,17 December 2021
This was really good,It was really powerful and mesmerizing. It could be a little slow at times but there are some good twists and turns. As the story unfolds you go very deep into Nicholas Cage's character who does a really amazing job. Anyone that likes a slow burner suspense drama will like this.,7.0,8 August 2021
"Tough, raw, and gritty film of loss, pain, and sorrow.","""Pig"" is without a doubt a film that's clearly different and away from some normal film norms, still even as the story is that of a lost pig the movie connects with themes of drama and emotions. Set in the rural Oregon wilderness Rob(in a good well done performance from Cage) is a lonely truffle hunter who lives life rough raising his own food and living like a hermit rarely getting out and even so and then he gets drama from his old rattle trap truck. However his beloved pet pig keeps him going, then the world is turned upside down when Rob's pig is kidnapped. This then takes the film on a past journey of things, and people that Rob remembers as he does a search and travel in the big city of Portland looking for his pig. The film is raw and gruff with Nicolas looking his rugged best with long hair and a beard, however Rob's character is that of a fighter as he searches bars, restaurants, and homes of people from the past just to find his pig. Still even though this story involves a lost animal the drama, pain, emotion, and sorrow matches that of any human story. Overall ""Pig"" is one eye opening touching painful film that shows how when connection and attachment is lost it brings sorrow.",9.0,14 November 2021
"""We don't get a lot of things to really care about""","This won't be everyone's favorite movie. I went into it thinking it's a revenge/rescue mission movie like John Wick or Nobody. It's not. It's a lot deeper than that and the more you learn about Nicholas Cage's character the more you realize this is a character study, one where put yourself in his shoes and reflect on all the obstacles life throws. The biggest theme is grief and loss, in various forms, and choosing to move forward in the face of it.

It is not a happy or action-packed movie. But it's a short film and makes you feel things. I'm primarily feeling sad and probably won't watch it again but not regretting it either.",7.0,9 April 2024
An astonishing and assured debut with a stunner of a Cage turn,"An astonishing and assured debut; Pig may get you into the theater with the veneer of a darker/darker hued John Wick (by way of, hmm, how's about Leave No Trace, that works for me), but it's much more than that suggests. This is a rather devastating and deeply emotional film about loss, of self and others and the toll that takes, and how it shows ultimately much more courage to reach into someone else's soul, especially if it's a person who wronged you, than to go about the usual revenge narrative. I won't say how this happens, but it's a film that earns its tragic countenance and the look of the film itself (as I told my wife on the way home, the color choice almost looks like a truffle).

On that level the filmmaker is also rigorous into exploring forgiveness and how painful opening those wounds can be. I don't want to give too much of the experience away, it's a true character piece in a vein we so rarely get with this actor - I'll go ahead and say it, this is on the level with a Leaving Las Vegas or Joe - but what turned this from very good to one of the year's best was the scene where Rob talks to the chef at the restaurant. What a character. And Cage only brings big displays of this person's grief and anger a handful of times; he's now at that stage where he can come into a room and say little and command attention. And the supporting work from Wolff and Arkin et al is also excellent and matches him.

In sum: That'll do, Nicolas. That'll do.",10.0,16 July 2021
Nicolas has released the pig out of the Cage!,"Solid performance by Cage - finally! Is it time for him to get back into the spotlight and up on the big screens again?

Different story, thru the whole movie!

I was ""afraid"" it was going to be some John Wick revenge type of feeling - but no! I was surprised.

But it felt more like a Drama, than a Drama/thriller(?)

Oink oink, this piggy found a little gem...",7.0,10 August 2021
Painfully Slow,"I will start by saying that I'm a Nicolas Cage fan. I think he's great. I recognize a lot of his movies stink but I think he's a likable guy. With that said, I saw Pig had great critic reviews and I like Nicolas Cage so I was eager to see it. I left the theater very disappointed and I had to wake my wife up before we left. Pig is a beautifully filmed cinematic delight. The musical score went excellent with the scenes and added a very nice feel to the movie. I even thought the acting of Nicolas Cage and Alex Wolff was good! However, the whole movie is just a long EXTREMELY DRAWN OUT story that you are waiting to take off and get interesting, but it unfortunately never does. It feels like nothing happens the whole movie which was the ultimate disappointment after reading many of the great reviews. Maybe I'm missing some deeper meaning, but overall Pig is slow and many scenes don't even make sense. I would not recommend this film if you want to save yourself 2 hours. 4.8/10.",4.0,18 July 2021
Welcom back nicolas cage,"One to watch, flawless acting some of his best work yet welcome back nicolas cage.",9.0,18 July 2021
Fighting to be serious...,"Like a good Nic Cage film, this film takes a silly, dare I say stupid, premise (yes about a pig), and treats it with far more respect and seriousness than it is owed. Throughout the film, I found myself unable to not look at someone else I was watching the film with and say ""PIIIIIGGGGG!"" If my timing was good I would be met with an equally enthusiastic ""PIIIIGGGGG!"" back. Nic Cage does what he does best, and plays into the film, making it seem like it is something real, serious, and threatening when at its core it is a movie about a truffle hunter, his pig, and uncovering secrets you would never actualize on first glace.

BUT....

Here's the thing, it kind of works. I wanted to give this film a bad review (or at least a mediocre one) after I finished watching it. I walked away confused at what I saw: love for a pig, Nic Cage's refusal to clean himself, truffle cartels?, but the truth is I did enjoy the film. Good films make you set aside reality all the time, sure this one takes place in contemporary Portland, there is nothing magical or fantastic about it, but if you simply let yourself believe in the story it is trying to tell, believe in the world, it tells a compelling tale of love, family, and death, asks deep questions about what it means to be alive, and examines how our past affects our future. The cinematography is great, the music is good (although I think they were trying to be more clever with it than I picked up on), and the acting was, for lack of a better word, Nic Cage. It is not a masterpiece, but it is good and to the right person great.

There is still part of me that wants to give it at least a 6, but also a part of me that thinks if I assess my experience watching it, and not the time spent trying to rationalize it, it deserves an 8 or 9. I think a 7 will do it just fine.",7.0,9 February 2024
So joyless and pretentious that it's forced me to violate my own rule,"My general rule, which I hate to break, is never to award a movie merely a single star, no matter how awful it may be. After all, a lot of time, sweat, money, and hope go into every production, and filmmakers are, for the most part, smart, engaging people who've tried their best to do good work. Commenters on IMDb who hand out one-star ratings are grinches, curmudgeons. They're simply not being fair.

But PIG is so utterly empty and unrewarding -- and clearly has such airy, exalted pretensions -- that it deserves just one star. And that star is for the title creature, which receives way too little screen time. Aside from its brief appearance, there wasn't a single scene, a single character, a single line of dialogue -- in truth, not a single moment -- that gave me any joy. And when the film was over, I felt rather cheated. I'm just glad I didn't pay for it.",1.0,19 July 2021
Good mystery and suspense,"Nicholas Cage has been in many bad films on recent years, but I must say he's successfully turned it around with the recent few films. Pig is actually really good, with mystery and suspense throughout the film. Things are mostly explained, but some critical plot elements are left to the imagination and observation. I find it a pleasurable and engaging watch.",,18 July 2021
Nothing I've ever seen before!,"It's a gut-wrenching portrayal of loss, grief and longing. The movie has took a simple concept of a man looking for a pig into something that was mesmerizing in both visual and story. I was also fascinated of the contrast between the natural wilderness and the cityscape. And Nicolas Cage has not only gives us the most authentic performance, but I feel like he also gives his heart for the acting. This might be one of the best films of the year.",7.0,4 October 2021
Nicolas Cage's raw performance does little to save the undercooked 'Pig',"Nicolas Cage's raw performance does little to save Michael Sarnoski's undercooked 'Pig.' The movie is a character study that explores grief and loss, but the way it is told made it feel too long and too slow. The cinematography is excellent. The acting is good. The movie itself could have developed better. Seeing Cage gives a very soulful performance is easily the best part about the movie.",6.0,1 August 2021
Cages best friend,"Can Pigs be Pets? Or are they more a ""workforce"" of sorts? On the other hand, one may argue here it is more the role of a friend that the pig inhabits. Which makes the relationship between Cage and his quite furry four legged friend interesting to say the least.

If you've read a sort of summary of what this is going to be ... I imagine there are things that are not covered. Things that may feel weird while you watch it. You may expect certain things to happen in this movie ... but the movie will not satisfy those needs or even wants. It will follow its own route/road and its own pace ... which is quite slow. A movie called something with Joe that Cage starred in, is one that reminds me mood and pace wise of this. Still way different overall - so I'm not comparing the movies. But Cages performance is as subtle and low maintance as it can be ... something that we may not be used to, especially lately. Curious to see how the Prisoners of Ghostland will compare to this ...",8.0,19 October 2021
I'm looking for a pig,,7.0,25 July 2021
2nd Experience of True Beauty,I made an IMBD account just to give this movie 10/10. It was the second time in my adult life that I have felt true serenity.,10.0,22 September 2021
Nic Cage's semi bi annual great performance,"Can't help but see the elevator pitch being John Wick but he's a chef. However, it's more than that. A perfectly pleasant, quiet, contemplative, and ultimately, solid exploration of loss. Nic Cage forgoes a signature freakout, and is rather subdued but his anger, sadness, and contempt for the world around him is ever present.",7.0,16 July 2021
"Slow, pointless, BORING",,1.0,30 November 2022
Brilliant Masterpiece 10/10,"Extremely low budget. Extremely fresh. Extremely emotional. What can I say... Welcome back, Nicolas. If this movie doesn't win an Oscar, just forget what an Oscar is and the value it had in the past. Just know, with or without an Oscar, this is probably the best movie of the year. The most honest film of the year. The most extraordinary film of the year. It's amazing that there are still people who can make such masterpieces.",10.0,26 July 2021
One of Cage's better movies and performances. 7.5,"Good story and acting. Don't be turned of because Cage is in it. My only real complaint is that it includes the shaky camera nonsense, and some of it is so deliberately out of control that I almost turned the movie off. Thankfully there is not much of it. Whoever's idea this was needs to leave the cinematography to the professionals.",7.0,17 July 2021
oh we are so quirky! eyeroll,"What a vanity project. What an oh so precious script, what cliched music choices. What a pretentious mess. What a sappy concept - the cinematic equivalent of cotton candy. And hey dumbass scriptwriter, a tsunami is not a wave.",1.0,23 January 2022
Pig Is Not What You Think It Is Going To Be,,,20 July 2021
The return of Nicolas Cage,"When i saw the trailer for this movie, i thought it would be one of these stupid movies which Nic's do for just money, but oh boy i was surprised in the best way possible, he gives a weird sad and exceptional performance. This movie has deeper meaning than it looks, even though for me the plot and the story wasn't impressive at all but here we could see how Nicolas cages oscar worthy performance elevated this movie from 4/10 to 7/10 or so.",7.0,19 July 2021
The Good and Bad,"Pig is no bad movie and the performance of Nicolas Cage is the true star here, but, well, the story didn't work too well for me. Mandy, the greatest piece Mr. Cage did in ages (my opinion of course), is unchallenged by this little flick. Pig is a dark and melancholic tale and got its merits in acting and cinematography, but for sure is not meant for everyone: at least this time I don't belong to the chosen (few?) ones who are able to spot a genius masterpiece in this work. Still, if you are heavily interested in the works of Nicolas Cage and you like unusual movies, you may give this one a try.",6.0,26 July 2021
A Tragedy,,9.0,3 June 2023
Pig - Review,"Pig is a slow-paced movie with a very subtle performance by Nicolas Cage. The plot is pretty basic, even tho there are some surprises that I loved. I loved how this film pulled off character development really well despite the fact that the movie isn't that long. The scene in the restaurant where our protagonist is confronting a specific character is outstanding. The ending plot twist is predictable, but the ending overall worked very well emotionally. John Wick should've been named Dog.",7.0,26 July 2021
One of the best films of the year.,"""Pig"" is a movie that wrong-foots you at every juncture; even the opening moments hint at a totally different film than the one that follows. Is this a period piece, a western like ""First Cow"" or will it be a thriller with a 'Die Hard' hero, (and in recent years Nicolas Cage has played his fair share of those)? Actually, it's neither although there are elements of both in first-time writer/director Michael Sarnoski's sublime scenario which is an original screenplay of the utmost originality.

We first meet Cage living in a kind of forest wilderness, totally cut off from the outside world, except for his one visitor, (he doesn't even have a mobile phone). His 'business' is finding truffles and to this end he has a pig and that one viistor seems to be his only customer, a young hot-shot with a fancy car and a bit of an attitude. And then one night his pig is stolen.

Fundamentally, this extraordinary film is about Cage's search for the pig, aided by that young hot-shot but despite an early sequence that might have come from ""Fight Club"", don't expect a thriller or even an action flic. Slowly we get to know who Cage is or was and our preconceptions fall away. Yes, it's a character piece but it's also a 'foodie' film as well as a film about isolation, loneliness and friendship and neither it nor its superb cast ever puts a foot wrong.

Cage has always been a superb actor but with a sometimes unfortunate tendency towards mania. Occasionally this has served him well, (""Raising Arizona"", ""Peggy Sue Got Married"", winning an Oscar in ""Leaving Las Vegas""), but this is an entirely insular performance and it's the best thing he's done in years. As the boy who goes along with him, without even knowing who he is, Alex Wolff is also excellent, (he was the son in ""Hereditary""). Not a great deal actually happens but Sarnoski holds you in a vice-like grip throughout aided, not just by his cast, but by the beautiful images of cinematographer Patrick Scola and Alexis Grapas and Philip Klein's score. Come Awards Season I have a feeling ""Pig"" will do very nicely indeed.",9.0,24 July 2021
Beautifully shot. The pig looks exotic.,"This is literally about Nic Cage looking for his pig. Nic Cage is toned down to like a 6 on the Nic Cage meter. The movie is quite slow. The cinematography is surprisingly appealing. Of you've ever wanted a unique view of Nic Cage in the world of truffles, this movie is for you I guess.",7.0,18 July 2021
Crap,"These depressing, artsy fartsy movies are brutal to watch. Reviewers pretend they ""get it"" trying to be intellectually superior. But they are not. They are pretenders. This movie was garbage. Depressing, gray, dreary, and meaningless. It's 2 hours stolen from your life. Cage is done as an actor.",1.0,28 November 2021
He's back .....,One of the best films Nick Cage has done in quite sometime imo. Not a B rated movie - great acting great story line.,9.0,7 August 2021
"Tale of a broken individual, both in past and present","Michael Sarnoski's debut feature, Pig, is mostly a character study of an individual dealing with past and present loss. The film also touches the concept of road movies ,unlikely friendships, some existential themes and dissects anti-revenge motif. Nicolas Cage plays Robin,a desolated individual living in the Oregon woods, selling elusive truffles. One day his prized truffle pig is abducted by some people. Escaping death, Robin sets out to find his pig, with the help of his young dealer, Amir.

Sarnoski delicately creates our protagonist character Robin,a man of mystery. The other character, Amir is also somewhat quirky. He knows a little of Robin, apart from the fact that he's a truffle hunter. But as the two set on a mission to find the pig, through Amir's eye, we slowly get to know Robin. Amir takes him in his car from place to place. They travel, form an unlikely bonding, considering their age and status. Scene by scene we see Robin's tragic past unfolding. He suffered some terrible losses in the past forcing him into isolation. But what will he do now as his only companion in the woods gets stolen? Will he take revenge? Or get into another phase of his self-exile?

Nicolas Cage gives a powerful portrayal of grief stricken person suffering from immense pain and agony. Robin is also a stern example of an established figure turned into ruins. It could be a wild guess but I was thinking about the similarities between Robin and Cage himself, about how both of them went downhill from top in their respective careers. Who knows!

There are lots of plot elements in the film. But what Pig suffers most is that it gives us glimpses ,but never really explores them. Robin's dilemma about his pig, his past life, his sorrows, Amir's own personal problems- all of these are touched but remained solely on the surface. As a result, I was left with a mixed feeling of wanting more. The film seemed to end just when it looked to be building for climax. It did have a potential to be a great film but fell short.

That being said, Pig does make some strong points. It marked a strong directorial debut for Sarnoski. There were some serene wide angle shots of Oregon wilderness throughout. But most of the time the camera was close to Robin, capturing his brawls ,sweats and raw emotions. It's also great to see Nicolas Cage back with one hell of a performance. Surely we can expect there's more to come from him.",7.0,21 July 2021
OMG !,"Sorry Cage, this rating could save lives Please run ! Don't even try to check if it is watchable.",1.0,7 August 2021
"With Nick Cage, expect the unexpected but don't confound with A Pier Pasolini's famous film.","Nick Cage is definitely able to play in ANY kind of movie, ANY KIND. No there is no Nick Cage's dopplaganger, this is the same actor who can play in a pure little gem and then two weeks later - because Cage works like a chain factory employee on an overtime schedule, 24/7 - be present in a pure garbage junk. That's Nick Cage. So, I am not that surprised. This movie can be seen as a kind of mix-up between JOHN WICK and Pier Paolo Pasolini's PORCILE; one of the rarest film showing the ""complex"" relationship between a human being and pigs.... I know that this comparison may shock some of you but that's my analysis. Since 2014 JOE, in amore or less same kind of character, Nick Cage did not give me such pleasure.",,16 March 2023
More than I was expecting,"The previews suggested this was ""John Wick but with Nick Cage and a Pig"". Its absolutely NOT that, but I still very much enjoyed Pig. I have a love of movies where food and cooking are a subject, and I'm pretty sure there's never been a culinary movie like this before. Absorbing, moody, and as always with Nick Cage perfectly weird. I need some time to digest the ending (pun not intended) but its a wonderful character study and a great return to the theater post Covid.",7.0,17 July 2021
"Simple, beautiful and full of relatable emotion.","In our current world of mass media and fast food this film shows another side to humanity that is not about the cut throat, rat race of success.

Nicholas Cage is excellent in this, as he is in most of his films. In my opinion he is probably the most underrated actor of all time.

I'm getting quite sick of negative reviews from people on this platform. Quite obviously people who have always wanted to make film but never knew how, or worse never tried to. Let's see your film. It's easier to sit back and criticise than it is to take a risk and create something.",7.0,3 July 2022
Shockingly Brilliant,"There are very few times I have watched a film and feel like a complete emotional mess, and even fewer where I have been left speechless- but somehow Pig manages to accomplish both. It may seem a bit average at first, mediocre even, but as Pig paces itself to tell its fantastic story- you are soon treated to a film full of wonderment and surprise- that is as simple as it is brilliant. It will probably be overshadowed, as the film is a small release and wasn't released for awards season, but Cage deserves an Oscar for his performance in this film- in easily one of the best performances i've ever seen from him. First time director Michael Sarnoski makes his debut in this film, and also wrote the film, which I have to admit is one h*** of an achievement. The film is so well crafted under Sarnoski care, that it feels incredibly personal, and most importantly- incredibly grounded- which is a total breath of fresh air from many of the blockbuster films today. The cinematography is subtle and somber, and the music is excellent. The whole film feels like something that shouldn't work, that shouldn't have even been made, but it does, and its easily one of the years best.

My Rating: 10/10.",10.0,16 July 2021
Stolen Pig and Traumatized Nic Cage,"Great acting, absurd story, smooth storytelling... Rob Feld searching for his kidnapped truffle pig is a comedic premise but the rest is tragic and thrilling. It is original and if you like cooking, there is a cultural subtext you can find in mystifying Rob and his neglected young adult friend's absurd journey.",7.0,3 August 2021
READ CAREFULLY,"If you do not have a minimum of EMOTIONAL intelligence you'll hate this no matter how much you like Cinema Kubrick and Bergmann. You need to have a certain level of sensitivity for this, read between lines and formulate your own conclusions. Every once in a while a thing like this pops up and confirms that cinema as an art is not dead, you hear that Guy Ritchie? It's not dead!",10.0,21 July 2021
Did you love National Treasure? It's nothing like that.,"I am not a fan of depressing movies. If there no hope at the end or no lessons learned to better those moving forward, why make it? I occasionally watch one but I never recommend them.

I just watched Pig, fully expecting a good chance that it could be just that. I watched it because I like Nicholas Cage. I like his action movies, I like his train wrecks, and occasionally I get to see a brilliant performance. I've turned some off before because let's face it, he never turns down a script and some are exactly what I described above - dark, depressing, no hope dirges.

Pig was not that... It wasn't a feel good movie but it didn't leave me unsettled.

I enjoyed the relationship between Rob and Amir - it seems both were able to take something of value from the other.

I can see that some people have wanted more dialog or action but I was fine with the pacing and messaging. I was able to ignore some of the more surrealistic parts - it wasn't so much about the factual retelling but more about the relationships and characters.

I'll finish with this: It is a crime that it didn't get a single nomination by the Academy.

Nicholas Cage's performance easily stood alongside anyone nominated for best actor this year.",7.0,4 April 2022
A film that never needed to be made.,"Utterly boring! Was mislead into watching it by the high ratings, that baffles me! The Cage character, may be living in the forest, but I'm sure he has heard of water, like to wash your face, and maybe bathe with. Looking uncouth, smelly, with caked on bloody face (all for no apparent reason, he could have easily washed), he roams around the city, engages with a young boy, dines in fine dining restaurants with no one so much as giving him a second look, or calling the cops on him. For a culture that enjoys its bacon and ham, I can't digest a complete film dedicated to the love of man and pig! Could pass of as a black comedy, only its not. It's simply pointless.",1.0,19 July 2021
The era of Nicolas Cage movies we want,"Captivating story. Cool DP work. Nicholas Cage.

Need I say more?",8.0,12 October 2021
