review_title,review_body,rating,review_date
No. it's so bad it's good. enjoy it to laugh at it.,"I'm confirming it is lame. It suffers from the same issues as the 1994 Fantastic Four, but unlike FF I can give it a, it's so bad it's good stamp (And I'm very happy about that).

Captain America is a pretty easy comic to adapt to the big screen, it's just an action adventure war movie about a guy who sometimes wears a mask. They did take some liberties with the character that make my Fanboy radar point up, but it's superficial.

Steve Rodgers is now a boy from Southern California who has polio and offered himself up to the super soldier experiment headed up by a woman who escaped from the Nazis (The idea of a woman creating the star spangled avenger was cool, not enough female brainiacs in the comic book industry ).

Shortly after Steve Rodgers becomes Captain America the doctor is killed making Steve and The Red Skull the only one's like them. After stopping the Red Skull from destroying the White House he is trapped in Ice for 60 years and wakes up having to stop the Red Skull, who has formed an underground crime unit that basically is Hydra without saying it,again.

Proving how well Cap works as an action movie, Matt Salinger who plays Steve Rogers, wearing some sort of padding to make it look like he's got more than he does, barely wears the cartoonish suit they made for him (of course wearing the uniform makes him Captain America, duh)

It's got that 80s swagger to it. The Red Skull has his daughter do all the heavy lifting for most of the movie with her small army of rich Nazi brats who drive the fastest cars and wear the hottest fashions but more than capable with the guns.

They took some liberties with The Red Skull's origin too, I think this was to save money and film the entire movie in Italy (I'm also guessing that certain places in Italy look more like Southern California than New York City)

I am being harsh on the movie because I've grown to like the character more now than I ever did when I was a kid and saw this, but like I expressed before, the movie does have a so bad it's food quality that makes it real enjoyable.

http://cinemagardens.com",4.0,6 August 2016
so bad it's good,"to say it lightly, i loved this movie. it's one of those cheesy types that is so poorly done that you can't help but smile. if you're the type who likes dumb movies like bring it on, the mummy, and chicken run, this could be the one for you!",10.0,4 May 2002
Ah... It's not that bad...,"The movie is quite bad, but not that bad. It has its good moments. If it plays on cable TV and you have nothing better to do, it's a nice way to waste a little time. Captain America deserves a better treatment, but what's done is done...",7.0,9 August 1999
Lacked the Special Effects of the More Modern Captain America Films,"This movie begins in Italy just prior to World War 2 with government soldiers breaking into a house to kidnap a young boy and then murdering his family in the process. The reason for the kidnapping is that they need a test subject for an experiment which might allow them to create super-soldiers for their army and dreams of conquest. Yet, even though the experiment is a complete success, the doctor involved in it becomes horrified by the ruthlessness of those she works with and manages to escape to the United States with all of the secrets required to continue her work in her head. She then continues her research in the United States which eventually concludes with the making of a super-hero named ""Captain America"" (Matt Salinger) to counter the super-villain created in Italy who goes by the name of the ""Red Skull"" (Scott Paulin). Unfortunately, her success is short-lived as she is assassinated by Nazi agents and the secrets she had dies with her shortly afterward. But with war breaking out both Captain America and the Red Skull soon clash with each other and the story becomes even more pronounced after that. Now rather than reveal any more I will just say this the particular movie lacked the special effects of the more modern Captain America films which clearly resulted in an inferior picture by comparison. Even so, I didn't think the movie was necessarily bad as it still managed to entertain to a certain degree. That being said, I have rated this movie as about average and recommend it to those who enjoy films of this type.",5.0,18 September 2016
I'm just glad he wasn't a surfer dude or a crusading D.A.,"Like many Cap fans, I eagerly waited for the Captain America film and was disappointed when it went direct-to-video. When I finally saw the video, I was disappointed with the story. I did like the physical acting with Cap in costume, and I think that was the one true thing about Captain America. Rather than rant on about what was wrong, let me tell you Hollywood scripters how to do it right;

1. The first movie must spend a great deal (if not the whole movie) in WWII, where his legend will start. No urban legend in the 21st Century.

2. Steve Rogers is a NEW YORKER! He kept his optimism despite losing both parents to disease (alcoholism, pneumonia) during the Great Depression. Even in the new millennium, he loves listening to big band and 40s music and anything that sparks such nostalgia. He's still a BROOKLYN Dodgers fan.

3. What the hell was that with the plastic ears?! (Sorry, had to get that one out.)

4. Get that shield back...it was way better than not having one in the serial (a gun?) or a clear one in the TV movie.

5. Don't forget that the costume has a star on the front *and* back.

6. If you make the Red Skull (most likely villain) Italian again, so help me...

7. I wouldn't mind seeing Bucky, but you can do like the Ultimates storyline and have him non-costumed in the war if it'll help. But please don't make Cap's costume like the one in the Ultimates (either version).

8. Don't try to combine love interests (Bernie was the girlfriend during the 1980s, Sharon was the girl in the 60s and 70s, but it was wrong to make them mother and daughter.).

9. I gotta say it again...don't make him an urban legend like Batman! Captain America was created to be a symbol and INSPIRE American public and forces as a response against the Red Skull. He can't do that if he's skulking the shadows.

Thanks and good luck.",,17 April 2004
Semi-camp melodrama,"Major B movie. (That's a good thing :-) Not a complete waste of time if you appreciate melodrama with some scene-chewing hamming. I do. Quite a few fun continuity issues to have fun spotting. No more or less unfaithful to the comic book Captain America than any of the other superhero movies/TV shows. Much better than the 1979 made-for-TV movie and (mercifully) short-lived series and a little better than the 1960s animated TV show, IMO.

What raises this above a ""B-"" movie level is the ""seriousness"" of the melodrama. Fun. Watch it on cable, if it comes around or on a dollar rental. Have popcorn ready.",5.0,22 April 2005
"Not a Good Film, But Enjoyable in its Badness","Steve Rogers is turned into a super soldier to fight the Red Skull during World War II. He loses and is frozen for fifty years. When he comes back, he finds the Red Skull has assassinated Kennedy, King and has become one of the world's most powerful supervillains and businessmen. Can he stop the Skull now?

This film is fun if you like seeing a guy in a bad costume run around and throw a shield, while a man who looks and acts like Jimmy Carter is a crime-fighting president (and protector of the environment). It's light on plot, light on character development and even the action comes off as more cheesy than anything. But to be honest with you, this was more fun than almost any of the modern comic book films. (For example, ""Batman Begins"" is a phenomenal film -- but it's not as easy to sit back and laugh at with a beer.)

Why is the Red Skull Italian? As I recall from the comics, he's quite German, and there was no real reason to change this for the movie. I mean, if you're fighting the Nazis, isn't it just more logical to have the villain be German? Where did he get a daughter from? This remains unanswered. Other things seemed fishy... and even the decoder ring, which was important to the story, never paid off as fully as I would have liked (and what exactly did it decode?).

If you get a copy of this movie, keep your expectations low and your supply of Busch Light very high. Not a good movie, unless you love ripping apart such films. I do, so I loved it. But I wouldn't foist it anyone... but maybe the old ""Punisher"" film...",3.0,21 August 2007
Below average fun fest,"Watching this movie was mildly entertaining, I was not really bored. But when it was over I was like ""man, that was a dumb movie"". Started to realize the plot was not good, acting was not good...

Well, the beginning is kind of good, it sets a darker tone with the origin of Red Skull. I liked how the movie goes straight to action and does not waste too much time on explaining every detail. Things start to happen, and I'm ready for a great fun action flick. But on the latter half the plot starts to stagger and not much interesting happens. I'm glad I finally watched this weirdo movie but I hope I don't have to watch it again anytime soon.

But if you think this is bad, then watch ""Three Giant Men""...",4.0,30 September 2019
Batman Has Nothing To Worry About,"You really have to be a fan of............oh what the heck, this movie just plain stinks! The costume looks horrible, too many liberties were taken with the characters and the plot lurches forward badly. It basicly starts out with a few minutes in one place, a few minutes in another, a few more elsewhere......you get the idea, and then all these separate incidents gradually and slowly lead to one single plot. MST3K's Pod People was easier to follow ! Few good things about this, Matt Salinger looks enough like Steve Rogers should, but is hampered by the lousy script and implausible plot. The culture shock he has returning home after too many years is done fairly well, and the Red Skull seen at the top of the movie reminds me of a cross between Freddie Kruger and Jason Voorhees. This movie could have been so much better set entirely in WW2 with the opening scene of Hitler screaming at his generals, ""I could make that bellboy a better leader than any of you !"" That is from the mythos of the comic book. After the opening credits, we should have seen the process of Rogers becoming the hero who goes on to fight the Red Skull, who through most of the movie should have been spoken of and referred to, but not seen. This movie needed that sort of impact, the indication of the sort of evil the Nazis represented, but as it is, it's just one big car wreck on the ""to-do"" list at MST3K.",1.0,1 March 2001
Cheap but descent,"For starters, Matt Salinger is the best captain America, he has the same looks as the comic. And he looks likable to be someone who want to save the world.

With that said the rest of the movie feels lazy, but still entertaining enough specially for the kids.

Not the worst movie, it is what it is.",3.0,11 June 2020
An early failed attempt to start the MCU,"This is something that is often overlooked about this film. A couple of throw-away lines of dialogue between the future president and his friend after spotting Cap strapped to a rocket indicate there may have been plans to start the MCU with this film, as two other Marvel characters are directly name-checked. Sadly, these plans were put on hold, due to this disaster that involved Cap stealing cars by feigning car-sickness, walking away from the car, then running back and driving off when the driver went to check he was okay. Other than a few laughable moments like this however, this film is extremely dull. It's worth watching if you're a die-hard Marvel/Captain America fan, or a lover of bad film, but otherwise don't bother.",2.0,15 January 2018
MATT SALINGER MADE A GOOD CAPTAIN AMERICA,"First off i am a big fan of the wild & wicked Director ALBERT PYUN, he has created some great Gems within the low-budget B-movie genre such as my favourite film of his, Van Damme's CYBORG (1989) it's also one of my personal favourite films that i grew up watching & loving, it's in my all time top 10. Now Albert Pyun has done some too weird crud too but more often than not he creates something bizarrely fun & watchable & he does that on a tiny budget so it's impressive. Albert Pyun's CAPTAIN AMERICA is not terrible like many have said, i do remember seeing this on t.v as a kid so it's remained an image in the back of my head for years. I got the dvd now & it's rated a ""PG"" but to be honest it's too dark & grim to be a ""Kids film"" it's opening of a family being slaughtered by Nazi machine-gun fire is very dark & that sets the dull tone for the rest of the film really, everything is dull & gritty & nothing is colourful or bright not even Captain's superhero costume!!! There's some goofy humour-bits but it's mainly humourous because of some of the cheesy acting but we do get some classy veteran stars amongst the cast with Ronny Cox (Deliverance) & Ned Beatty (Deliverance) & Captain America himself Matt Salinger, who made a good Cap, i liked his look & he did a decent acting & was decent in the role & his costume was decent too. Now this was a fairly low-budget production so it's not gonna look all slick & Amazing like today c.g.i Marvel films but it's limited budget actually works for it's dark look at the world & it's atrocities such as Assassinations & murder, like i said the film has a dark tone even when it's not trying too. The film has a grainy look to it probably due to a the low-budget or just because it's an old relic of it's time, there's a very European texture to everything (it was filmed in Europe) but still shows it's Americana when Cap is on home territory & the film has an old skool Cold-war spy Thriller feel. This Cap is very different from what we all know & love from Chris Evans version of the character in the MCU, here Salinger's version is a very lost guy who seems to not be hugely heroic or action-packed & comes across traumatised by everything (as you would be) & he's actually quite enjoyable & goofy at times like when he pretends to feel sick so the person pulls over & he quickly runs back to the car & drives off leaving them behind lol he does it twice!!!

Matt Salinger really does the lost-& lonely-man from another time really well & one scene is actually emotional, a scene where Cap runs from the beach to his old neighbourhood street & to his old house where the love of his life lived with him before the war, he bumps into her daughter & then she comes to the door & it's quite shocking & sad!!! The action scenes are pretty decent but the first half is pretty boring & dull right up until Cap gets defrosted in 1993. Red skull looks really good. The music is dreary & too slushy & often the movie feels like a t.v movie drama but all in all it's solid enough in it's cheesiness to enjoy sometimes",5.0,30 July 2020
Not bad for its time,,8.0,9 May 2010
So Bad It's Good,"This is one of the great bad movies of all time. The thought that someone even made this movie makes me laugh. I love it. Don't look for any greatness here just dumb dumb fun. A movie to laugh at not with. This movie had such a cult following that although it's not listed here, and I have yet to see it, there was a Captain American 2. I really must get my hands on that.",7.0,10 August 2001
There is no God!!,"As the planet whirls toward the devastation of floods and earthquakes, famine, disease and war, I will remember the horrible onslaught this movie defacated into my memories and nightmares. This... ""film"", will utterly lower your I.Q. It is an assault on your intelligence and dignity as a human being. The Red Skull is not even the Red Skull!! It's the Red Skull after plastic surgery to make him look human. I wonder if there is a category of movies that is BELOW low budget. If even ONE actor in the movie could act, this film might be able to pass for a piece of crap. When all is done and I lay on my death bed, I know these are 2 hours of my life I will never get back.",1.0,2 April 2005
A fun movie based on a classic comic character!,"I've always liked this movie. It was made as a low-budget film, but I think it all came together pretty well. I was always a big fan of the Captain America character and comics and was really excited when I first saw it on video. The origin of Captain America is fairly faithful to the comics, but the Red Skull character is really different. In fact, I think the Red Skull character in this film is what makes it interesting. This movie is different enough from the comics that it makes it worth watching (otherwise you should just stick to the comics), yet it is faithful enough in the style and personalities of the characters and storylines so as not to disappoint longtime Captain America fans.

Instead of being German, the Red Skull is Italian. You also find out about how Red Skull got his start while the comics are a little obscure about his origin. There is a lot of bright outside filming to this action-adventure. It is also quite funny at moments. My advice to the viewer is not to take it too seriously. Just enjoy yourself and you won't be disappointed. It helps to be open-minded. Besides, the actress that plays the Red Skull's evil daughter is HOT!",,10 February 2004
Captain America: About on par with the 1979 outings,"Captain America returns after over a decade on the shelf with a shiny new shield and somewhat less ridiculous costume but is it any less cheesy?

Well, yeah but it's no better.

Captain Americas origin story is told and after thawing out he goes after his nemesis the Red Skull.

Much like the 1970's movies Cap is in civilian clothes for the vast majority of the film which I find a strange decision, the action sequences aren't as frequent but a tad more realistic.

Costing over 10 million this was considered a big deal but despite a star studded cast this was actually somewhat of a bore and the leading man seemed out of his depth.

Outside of the modern Cap movies I'd recommend the 70's movies over this or the 1944 classic.

The Good:

Red Skull actually looks quite good (For the brief moments he's in it)

The Bad:

Matt Salinger is such a goofy looking guy and the mask just makes it worse

Incredibly boring for an action film

Things I Learnt From This Movie:

Marvel actively declaring one of their heroes is inferior to a DC one seems a bit foolish",3.0,23 December 2017
For fanboys and girls only.,"First of all, who knew that famed reclusive J.D. Salinger even had a son, let alone a B-Movie actor son? That's right, the actor who plays Steve Rogers/Capt. America is Matt Salinger, son of the aforementioned author of ""Catcher in the Rye"". About the movie though. I wouldn't rate this as a horrible movie, but it sure wasn't good. Salinger did an OK job as the Cap but his acting prowess wasn't quite good enough to pull off the 50's guy coping with the 90's lifestyle the script called for. And the Red Skull? How do you mess that up?! He's one of the scariest freaking villains in all of comicdom, how could you go wrong? Oh, buy making him a Caucasian Greek mob boss, that's how. I would only recommend this film to die hard fans of the cap or true movie geeks. I happen to be both so I made myself find some good qualities (but it was really, really hard).

As for those of you who share my affinity for comics and bad movies but can't seem to get their hands on this gem, I can only tell you that it's been out of print for more than a decade now and your best bet is to find it at the next comic con in your area or at a flea market that sells bootleg tapes (ditto that for the Fantastic Four movie from '94).",3.0,21 December 2004
"Shield your eyes from ever watching this film! It's really, really bad. Unless, you like torturing yourself.",,3.0,4 July 2016
Good for a laugh.,"Sights and Sounds - The cinematography for this movie is pretty bad. The camerawork isn't all the great. The visual presentation is below average and makes this movie even more boring. There aren't a lot of effects, but for the most part they are hideously bad.

Characters - All the characters are actually somewhat decent. The acting is ok. Some of the actors are worse than others. This movie tries to have several very dramatic and sad scenes that are a bit undercut by the subpar acting. If the actors were better, I'd probably have been closer to tears but as-is I was laughing.

Geography - For some reason the people making this movie didn't take into account the world when they were making it. Germany, Washing DC, Alaska, and California are nowhere near as close to each other as they seem to think. Also, you can't drive a car from California to Italy (which I'm assuming is what they did. There is no implication that they flew, and I'm pretty sure that Captain America doesn't have a valid passport).

Plot - The plot is ok, but the problem is that its executed very sloppily. If you're not paying very close attention, nothing is going to make any sense. Overall, the sequence of events in this movie are pretty random.

Language - There are a few scenes where people aren't speaking English. For some reason, only about every other line is subtitled. Just random parts of the conversation are translated. I don't care if the Germans are speaking German, just make up your mind wether or not you want us English-speakers to understand.

Overall, this a poorly made, boring movie. Its not really worth to watch as a so-bad-that-its-good movie because its not even that funny except for a few ""wtf"" moments.",4.0,16 March 2018
Terrible.,"Looking at this film, and then comparing it to the latest superhero films, is like watching a football match of the third national division and trying to compare it to any European Champions League match. It is almost unfair to make this comparison, which, despite that, is almost inevitable.

In fact, in 1990, we were a long way from the visual spectacle that CGI got used to us, and which revolutionized cinema at all levels. That, and also cinematography, would be enough for this film to look primitive. However, this film has a bad plot, poorly developed and badly played by second-rate actors, directed by Albert Pyun, a name that instantly transports us to the universe of B and ""trash"" films. The result, therefore, was predictable. Rather than a third national division football match, this film is closer to an inter-school soccer tournament.

Surprisingly, the film even starts well: without wasting time with introductions, it reveals the creation of the two rivals: the Red Skull and Captain America, whose origins are linked, a thing that the film reasonably reveals and explores. However, the script, by Stephen Tolkin, did not prove capable of developing the plot that, from some point, becomes irritating, predictable, uninteresting. The ending is so anti-climatic that I don't think it's worth talking about it.

Matt Salinger is not a bad actor, but he was not born to be a protagonist nor is he particularly talented. He seems to struggle and tries to take himself so seriously that he sounds forced. Perhaps it would have been better if he tried to have a little more fun with his character and make the film sound funny. He didn't, and it became horrible, and it helped a lot to take the fun out of a movie that otherwise might at least have been funny. It is a pity.",1.0,9 February 2021
this only deserves a verdict from me,Verdict: this was really awful. It was bad. Everything about it sucked really bad. It was very boring. I mean its useful if you want to use it as a sleeping device.,1.0,11 February 2021
Good B class movie.,"The recently deceased Albert Pyun offered us great class B films that with barely a budget at least fulfilled the function of entertaining. The key was to have some history, a cast immersed in the story and not rely on special effects (on that issue we barely have a couple of sequences that stand out). Although it cannot be compared to the later works, it is a decent film that offers us the classic heroes in their confrontation with their nemesis Red Skull while the fate of the free world hangs in the balance. It has rarely been possible for an action film made by a specialist in exploitation cinema to remain in the memory of moviegoers. This is one of those rare cases.",5.0,3 December 2022
I don't understand how anyone can dislike this movie,"I was a child when I first watched ""Captain America,"" and I loved it. So, when I saw that it was on Hulu.com, I decided to rewatch it and relive some of my childhood. I also wanted to see how I would evaluate it as an adult. Did my childhood naiveté color my perception of this movie? Did I only think it was great because I was too young to understand it? My conclusion- absolutely not! THIS MOVIE IS GREAT. It has a solid story, good action sequences, a great pace, and Matt Salinger is perfect in his role.

Some people may criticize this movie because it lacks CGI and modern effects, but I think that this is an area in which the current generation is spoiled. CGI is used way too often nowadays, and I much prefer traditional special effects. None of the special effects in this movie looked fake, and the fight sequences in it were much superior to modern films where the camera is so zoomed in and shaky that you can't tell what's happening.

This movie also has a good message and heart. It's not just flashing lights and oohs and aahs- it has a story. I highly recommend it to anyone, and I seriously doubt that the upcoming Captain America film will surpass this masterpiece.",10.0,8 January 2010
"""Captain America"" gets way more flack for being cheesy and low budget than it deserves","Before 1998's ""Blade,"" Marvel Comics couldn't seem to catch a break when it came to movie versions of their different properties. In the wake of ""Iron Man 3"" and ""The Avengers,"" I know that's very hard to believe. There was a serial for Captain America released in 1944 through Republic Pictures. George Lucas executive produced a live-action adaptation of ""Howard the Duck"" in 1986.

The next few years up to Wesley Snipes' take on the legendary vampire slayer were plagued with low-budget versions of the comic book publisher's characters. Dolph Lundgren's ""The Punisher"" couldn't even muster a theatrical release in the U.S. Roger Corman's ""The Fantastic Four"" never officially saw the light of day anywhere, although bootleg copies float around.

21st Century Film Corporation released ""Captain America"" straight to video in the middle of those two disasters. For many years, the movie was hard to get a hold of and only released on VHS. Shout! Factory released it on DVD and made it widely available to those who sought it out for so many years as a sort of Nerd Holy Grail.

Several years after being caught by Red Skull and left for dead, Steve Rogers is found frozen in the ice and thawed out. He discovers Red Skull received plastic surgery to hide his true identity and is heading up a group of world leaders set on kidnapping the President of the United States for their own diabolical ambitions.

Is ""Captain America"" filled with cheese? If you judge it from a modern standpoint, of course it is. If you look at it as being a piece of World War II propaganda filmed in the 1940s, you'll find it totally hits its mark. That's the standpoint I choose to view it from.

My only real issue is that we only get about 5 minutes of face time from the real Red Skull. The rest of the film features actor Scott Paulin in flesh-colored make-up topped with scar lines. It's a real letdown for fans of the Red Skull who wanted to see the character the way he looks in the comic books.

I still think that ""Captain America"" gets way more flack for being cheesy and low budget than it deserves. Is it on the same quality level as ""Captain America: The First Avenger?"" No way! However, it has an inviting and personal flavor to it that still works 23 years later. Real comic book fans will find value in this adaption and appreciate it for what it is.",7.0,22 May 2013
Captain America (1990),"Back in Marvel's early 90's days. This God awful, pathetic, cheap, and cheesy film plagued the world. It's horrible. Not just the cheap costumes or poor make-up, which goes so far as to give Captain America plastic ears to stop chafing. Captain America is the worst hero of all time. His greatest technique is pretending to be sick so that people get out of their cars. Very confusing, especially when the Red Skull is revealed to be Italian for some reason. It's also poorly shot, with one segment lit entirely with blue lights, like some dodgy porno. The shield throwing soon gets old, and even it's camp charm couldn't keep my attention. I'd accept this from the 60's, but after the release of Burton's Batman, comic films should have known better. If this wasn't bad enough, some terrible song numbers are used to cause you to vomit.",1.0,28 December 2011
