review_title,review_body,rating,review_date
Great film but the message is mixed,"As a non white or non black person my self I view this film from a different perspective as I can't relate to either community. I understand Lee's message and point in the film and even after 30 years after the release, it is more relevant than ever. But for the character of Sal, he is punished for standing his ground. Should he have racially abused black people based on their race, no. But should he have been given the blame for the death of a black man, no. If Raheem killed Sal, which is definitely what he was trying by strangling him, the black community in the film wouldn't have been guilty for his death and say he deserved it. All he did was brake his radio. Sal saying that he only puts Italian American people on his wall is completely justified as he comes from a Italian heritage. If a white man entered the restaurant of a black man and said put up pictures of white men that wouldn't be seen as right. And it applies for both races, just because he is a white man doesn't mean he should be punished. Mookie's decision to boycott the restaurant and allow for the rest to burn down Sal's restaurant has no justification. I didn't understand Lee's point, was he trying to make black people look worse of better? To me it only represented what Americans think of the black community.",7.0,2 April 2021
The Boiling Point,"A scorching summer day brings racial tensions to their boiling point in a Brooklyn neighborhood. Seen through many points of view Spike Lee paints a convincing and critical picture of tensions in the most diverse city in the USA.

The film's strength is its ability to ring true to many sets of ears and especially if you frequent or live in a big city. You always here of events - big and small - on the news and there is usually that element of ""racial tensions"" or ""possible racial motive."" In a city where over 200 different languages are spoken (which can give you an idea of how many distinguishable cultures there are) it is only a natural ingredient for friction between people. Whether you hate the other guy, or are just annoyed that you can't understand him nor he you, when all you want to do is buy some groceries. This film shows many situations of this type and how everyone is, in a sense, innocent and guilty at the same time. If a situation gets out of hand and you have people throwing slurs at each other there is that famous expression: ""he crossed the line."" Well even with critical hindsight, this ""line"" isn't always visible and when it is, it's faint.

Spike Lee manages to show that very well and with a lot of diverse characters, hence the film being able to ring true with an equally diverse audience.

The only problem is that in today's America the issue is more about class and not just race, though race and class are intertwined. ""Crash"" presented the issue of class and lifestyle a little bit more thoroughly, but in the end felt preachy and unrealistically sentimental. ""Do the Right Thing"" is much tighter and the film's climax and overall impact is more powerful. Also of the note is the terrific acting from the entire cast. --- 9/10

Rated R for profanity and some violence",9.0,8 December 2006
A Mediocre Look at Serious Issues,,6.0,20 September 2000
"Provocative, Explosive Greatness Wrapped in a Muddy, Hateful Cloak",,5.0,8 July 2020
excellent drama with a message,"If I had to make a list of the top ten things that I find most boring, racism would be right at the summit along with economics and The Blair Witch Project. For that reason, I have avoided Do the Right Thing up until now for fear that it would be a lecture on racism...but actually, I don't know what I was afraid of, as this film is really good. Spike Lee's racial drama is actually more a film about the feebleness of racial divides and how violence only breeds violence, as opposed to a film ABOUT racism. In fact, the film can be best described as a cinematic materialisation of Martin Luther King's famous ""an eye for an eye leaves everybody blind"" speech.

For this movie, Spike Lee has put together a terrific cast, that includes many actors that have gone on to become big names in the movie industry, people such as Samuel L. Jackson, John Turturro and Martin Lawrence, not to mention smaller stars such as Ossie Davis. The cast comes together excellently and the neighbourhood that Spike Lee has created for this film feels very real, and through the multiple personalities that inhabit it, it manages to stay interesting and realistic throughout. The atmosphere of the neighbourhood is also of note, and you really do get the feeling that someone could say 'biatch' or 'dogg' at any time. Spike Lee delights in showing us many different people, and at different times - including their reactions to certain events and their interactions with each other, and it all helps to build up both their own characters and the neighbourhood that they live in. This proves to be invaluable to the film as it has no real plot and therefore relies on the characters and the neighbourhood that it has created to build itself, it's scenario and therefore it's message, up.

Do the Right Thing is a portrait of how multiple cultures live together in modern day America and it also succeeds in being a stark and potent portrayal of how violence never gets anyone anywhere. Spike Lee has shown his talents as an actor, director and a writer with this film, and even though majority opinion of him seems to be that he's a disagreeable old crone; at least he's one that has talent.",8.0,10 December 2004
A masterpiece full of sound and fury,,10.0,5 December 2001
A brave film you could never make today....,"""Do the Right Thing"" is a film about race and race relations that you simply wouldn't see made today in Hollywood. Why? Because the film is brutally honest about race...and would make the heads of many politically correct folks explode by the dialog! No, the film is not a sanitized view of race....the language is raw and vile...but also realistic. And, talking about race WITHOUT racial epithets and the ugliness of racism would have neutered this film....and I like how the film is in your face about the topic.

The story is set in an ethnic neighborhood where mostly Black and Hispanic folks live. There also are shop keepers who are Italian and Korean. And, in many ways this is typical of many inner city neighborhoods...and not just in New York. Everything occurs during very, very hot summer day....and the heat clearly put everyone on edge. Add to that a lot of hatred, a lot of folks talking AT each other and not TO each other....and you have a recipe for a horrible tragedy. But it's best you just see it all for yourself.

I appreciate the story not only because it does not sanitize racism but because it provides a lot to think about but doesn't spoon feed you answers....other than folks just need to listen to each other more than we often do. Many incidents are up to the interpretation of the viewers and the story, though horribly sad, seems very relevant today...not just 1989.

By the way, if you are worried that the film might be some sort of attack on any ethnic group, I don't think it was the film's intention at all. See it and see for yourself.

Also by the way, I am surprised the film wasn't nominated for Best Picture. I am not necessarily saying it was the best film of the year, but clearly it was better than several of the actual nominees.",10.0,26 September 2021
American cinema vérité,"It's a hot day in Bedford-Stuyvesant in Brooklyn and it's getting on everybody's nerves. Mister Señor Love Daddy (Samuel L. Jackson) is the radio DJ. Sal Fragione (Danny Aiello) owns the local Italian pizzeria where his sons Vito (Richard Edson) and Pino (John Turturro) work. Mookie (Spike Lee) is Sal's delivery boy and finds himself in the center of the boiling racial tension. Tina (Rosie Perez) is his girlfriend. Buggin' Out (Giancarlo Esposito) is Mookie's friend who is railing against everything. Mother Sister (Ruby Dee) watches over the neighborhood. Drunk Da Mayor (Ossie Davis) sweeps the sidewalk for a dollar everyday and tells Mookie ""To always do the Right Thing."" Radio Raheem (Bill Nunn) carries around his loud boom box.

This movie is most notable for bringing everyday race relations to the screen. Buggin' Out demanding to have black pictures in the pizzeria is one of those great scenes in American cinema. The biggest complaint is the lack of drugs. In the end, this is not suppose to be a hard gritty realistic portrait. It's a racial struggle where the characters are everyday people. There are no easy villains. Spike Lee taps into something more powerful than just a bunch of stereotypes. It's the Korean grocery story, the yuppie moving in, the old black resentments, the Italian holdouts, the Puerto Ricans, the young punks, the police, and the heat.",9.0,27 September 2014
When someone does the wrong thing and others react the wrong way,"On a hot summer day in a predominantly black neighborhood in Brooklyn, one person makes the wrong decision and sets off a chain of events that results in havoc. Rosie Perez is a highlight on the feminine front.

""Do the Right Thing"" was Spike Lee's breakthrough film that he made when he was 31. It's a stylish and spirited account of a mostly black community in New York City that's well-rounded with drama, humor, entertainment, honesty and tragedy.

On the one hand, this neighborhood seems like a pleasant enough place to live, if you don't mind the big city. The characters are not painted as one-dimensional, generally speaking; they have both attributes and faults. Yet it's a relatively peaceable environment with the various races/ethnicities getting along just fine with only minor (and amusing) altercations. Nevertheless, it's a tinderbox that doesn't take much to set aflame.

The last act leaves a bad taste. I can't believe Lee had the gonads to be this honest, but he shows why most people don't want to live or do business in black neighborhoods, including many blacks.

While people debate who's right and who's wrong, it's simple to figure out: Buggin Out taking offense about something immaterial at Sal's pizzeria is unjustified. If he thinks it's that big of a deal he doesn't have to dine there, plus he can start his own restaurant and decorate it however he wishes. At the same time, it could be argued that Sal should've reacted in a wiser way that turned away Buggin Out's curious anger, rather than augment it. Meanwhile Radio Raheem makes a foolish decision by allowing Buggin Out to negatively influence him. Why can't they just do the right thing? It's frustrating.

This is a well-made classic and worthy of its iconic status, it's just not exactly my cup of tea due to the exasperating last act that's too brutally honest. How about doing the right thing by making art that inspires hope, unity and healing for inner city communities? This piece points to the problem, inspires questions & debates, but offers no solutions except... move away from black neighborhoods.

The film runs 2 hours and was shot in Bedford-Stuyvesant, Brooklyn.

GRADE: B-",6.0,23 August 2021
"Left hand Hate, KO'd by Love.",,10.0,17 October 2015
"Spike Lee's explosive, brilliant cinematic masterpiece","I felt that Do the Right Thing should have been included in the AFI's Top 100. It has remained a powerful and moving film that I cannot stop thinking about years after its release. All of the elements so beautifully coalesce: the acting (from Turturro to Davis to Harris to Esposito; its all superb), the cinematography (Dickerson's extreme angles and vivid color scheme perfectly contribute to the feeling of heat), the screenplay (funny and light catapults to poignant and fierce in the blink of an eye), and the direction (Lee is never afraid to take huge risks in his technique). Everything pays off double. This is one of the best movies I have ever seen.",,8 January 1999
Did anyone in this movie do the right thing?,"It doesn't look like any of the characters did the ""right thing.""

Mookie and Sal were mostly on the right track until the last ten minutes.

For that matter, it's hard to see how anyone could've done the right thing, given the desperate straits they were all in.

I guess that's the point.

But still, it was frustrating to watch Mookie and Sal, the two most reasonable people in the movie, because they were so unbearably stubborn, Sal in his self-righteousness and Mookie in his laziness.

What no character did well was to step back and really try to take a look at the big picture.

Maybe Jade. Maybe Jade was the key.",7.0,1 December 2004
There Is No Right Thing To Do,,10.0,13 March 2006
do this...,"When I first saw this movie in the early 90's it really didn't interest me, but I thought it was OK. After watching it again last night I realize it was still just OK, even though everybody else in the world thinks it is some kind of super movie here to bring the struggles and views of the poor black into the homes of the average American. But after some offhanded remarks and resultant discussion with the(Japanese) wife I realized that Mr. Lee may still be the giant egotist we all know and love but I don't believe this was directed so much towards the mainstream, as it was towards the poor black youth who blames all his troubles on everybody else and consequently acts with questionable wisdom. (not unlike the racial reversal Travolta film 'White Mans Burden')

Of course you can go on forever talking about how racism is bad, and stereotype this and negativity that, but as Mookie shows us what he doesn't learn, it all comes down to (money?) doing the right thing. This chronically late worker, not in school, absent father gets mad at the perceived wrong committed by his employer and incites a riot. While certainly being an easy thing to do, I can find no circumstance within the movie that justifies this as being the right thing to do. For the black youth looking for the right thing to do, the messages are pretty clear:

1. Get a job

2. Dont beat up the dorky white guy for accidently scuffing your devastatingly important Nikes

3. Be a little considerate and turn down the radio.

4. Sal and Co. aren't out to get you, and if you dont like em,

5. Save your money, open your own pizza shop, put whoever you want on the wall.

Lee expands on this further with 'Clockers', where the kid escapes from his block at the end. But for the majority of contemporary viewers I feel this movie just follows standard Hollywood formulas of: excessive foul language, (thankfully few) immature sexual references , and constant and unabated conflict that leaves you quite tired by the end of the film.

While this movie rates as only OK with me I gave it a '7' for the excellent acting and honest representation of peoples feelings towards situations that exists in Brooklyn today. I mean seriously, you can go to the Fulton Street Mall and watch a live reenactment of this movie everyday. Arab, Hispanic, and Italian shop owners dealing with the young black still acting up on the block.

if only the message had sunk in....",7.0,27 January 2003
I don't like it,,2.0,11 December 2010
Powerful movie- racially filled,"Before watching Do the Right Thing many people told me that it was a really good movie, so I was excited to go see it. After watching it I have to admit those people were right. The movie showed a Brooklyn street during a heat wave in the summer. This block was mostly African Americans however there was a pizzeria owned by Italians as well as a grocery store owned by Koreans. The movie showed how different minority groups view each other. I found it extremely interesting during the montage of racial slurs to see that even groups who are harassed because of their ethnicity still do it to other groups. The end of the movie really surprised me. I figured there would be some sort of clash of the groups however I didn't think that it would explode the way it did. Another part of the movie which really surprised me was how the police were portrayed, as murderers and bigots. One scene in the movie which really stuck with me was when the fire fighters were trying to put out the fire and they used the hose on the African American rioters. This scene to me really showed how not much has changed in some sense since the 1960s. Overall I found this movie to be extremely well done and very powerful and definitely one of Spike Lee's best movies.",9.0,30 March 2005
Classic Spike Lee,"I saw this film, and have since purchased it and seen it several more times, and I have come to the consensus that this is the greatest Spike Lee movie ever made and one of the greatest films ever made . . . ever. The story revolves around racial tension which has existed forever, but more specifically tension which has risen to new heights on one of the hottest day of the year in Brooklyn. This movie, rather this masterpiece is an extraordinary and brilliant depiction of racism, the aspects of racism, the characters involved in that racism, and the profound and fateful impact it has on life. The acting is believable, as are the characters, and Spike Lee's vision behind the camera is once again reaffirmed as genius. And all though this film may cause some viewers to cringe and disbelieve at the actions and reactions of the characters and the story, I did not. I thank Mr. Lee for not sugarcoating and censoring this explosive and all-too-real tale. If you get a chance to see this film, Do the Right Thing and see it.",10.0,22 July 2000
Great for illustrating race and racism,I watched this movie in my cultural geography class. We were discussing the concept of Race and how it has been conceived as a biological description for such a long time. In reality it is a cultural discourse that has been molded through history. The film really helped illustrate Race and Racism. Spike Lee's use of unstated stereotypes constructs particular kinds of racial landscape which in turn inform the kinds of interactions different characters have throughout the movie. Excellent film. I recommend this film to anyone interested in how race and racism works in the world. It brings an uneasy humor which allows a diverse group of people (such as my class) to laugh together but at the same time share and contrast physical emotions.,10.0,1 November 2005
"""There it is - love and hate"".",,8.0,18 August 2011
