review_title,review_body,rating,review_date
I liked it,"I liked it. It was entertaining and that's what I wanted for a film. I do get why people are whining about the ""men are bad"" agenda, but meh. Just didn't bother me in all honesty. Plot: little loose here and there. But it was interesting and kept me entertained. Didn't particularly like the detective character, but the others were great. Overall I liked it.",8.0,14 February 2020
"A great all-girls group film, Birds of Prey eases itself up in the sky though meeting some obstacles to finding its worthy predators.","Admittedly speaking, remember there was a time when DC Universe was bashed because most of their movies were directed by Zack Snyder who decided that style-over-substance was more pivotal to making superhero films? Then, came David Ayer with a set of the best movie trailers ever created but the outcome for the anti-hero film, Suicide Squad was at best, a mediocre motion picture.

Now after Shazam!, Aquaman & the masterpiece Joker, DC presents us with Birds of Prey, the fourth entry movie that proves that their tables have pretty much turned around by finding suitable directors for their movies and that they are catching up to compete with the Marvel Universe. No feud here please.

Here's my thoughts on Birds of Prey:

The movie features slick action scenes which complete with very acrobatic-like choreography that constantly pleases the eyes of everyone who are looking forward for femme fatales kicking ass. There are plenty of them to keep you amazed.

Birds of Prey also delivers a vigorous energy throughout, it feels like you are high on drugs. The close-ups feel very intimate yet feel very caricature in a positive way. The quality of cameras & the colour palette capture a reality of life, giving a sense of how rough it actually is, very dark and gritty but... also sometimes sprinkles the dour tone with graciously boisterous and delicate tinted colours. The occasional slo-mo ampes up the already intense energy.

Some of you might have asked regarding the feminist movement. Birds of Prey is a done right feminist film. A key successful factor to driving a feminist film is to create an innate story on women without being pushy on the political agenda. Birds of Prey does that. Another thing is this is not a guy-turn-girl remakes (Yes, I'm watching you Ghostbusters & Ocean's 8). And BOP does not or rarely knocks down the men genes as weak or indecisive. Kudos Birds of Prey!

Now, let's talk about Margot Robbie & Mary Elizabeth Winstead. These two really go beyond the next level to dive into their character as uniquely as possible. Margot Robbie as always should be receiving a standing ovation as Harley Quinn again, after the meh Suicide Squad. She restrains from letting anyone steals her spotlight. If her and Joaquin Phoenix's Joker are caught together in a love story, it will be the best romance movie of the decade. The complexity and different types of deranged personalities they uphold. Wow! Winstead as Huntress is the runner up here, she gives out a hot breeze of aura that it is hard to back away from. Her charismatic sexual energy captures the attention like a bullseye 🎯. Bell as Black Canary is cool, but not as great as the other two. Bella as Cain shows to be mischievous but her character only pretty much follows where the major characters take her.

It also offers decent humour overall. Harley Quinn is consciously great in this, her facial movements contribute a lot! Some are fresh from the oven, others are a bit obsolete but those humours though feel old keep us glued to the screen.

Final battle, the best thing is the lack of unrealistic weaponry that they occupy which makes it all feels so real. It is entertaining and fun too as there are certain scenes that feature a low amount of quick cuts.

Now, the most detectable problem with this movie is it spends so much time on character development of the all-girls group that it forgets that they can excite the audience with the combo pack. An hour later and they are still focusing on so many character devs!

Because of this, the relationship between members of Birds of Prey is very shadowy and leaves an unsatisfied feeling by the end. Like somehow they have been forced exponentially to know and work with one another.

So many developments but they forget Roman's character, the main antagonist which feels quite underdeveloped. When a scene of him pops up especially after 40% of the film, it really wants to tell something meaningful about him, but eventually moves on with it, providing us with a lack of knowledge of what his wholesome embodies.

Hyena & police cop. With a lack of screen time, we do not really see Hyena attacking people at all which some of you might have anticipated. Renee as the cop is one that is really bad at acting, it needs fixing. It is like watching a brick talks with try-hard emotions.

While this centres on supervillains, Birds of Prey fails on the costume design. Not a single character clothes himself/herself as a good superhero model portrayal of a costume. It feels very lazy thus, this however tones down the great energy the movie has possessed. It is so bad that varsity students can design them better.

Verdict: Imaginative & darkly flamboyant, Birds of Prey proves that the comeback of DC is possible, adapting many characters into the big screen as a beacon of call to level itself with the colossal Marvel.",6.0,5 February 2020
What is people's problem with this one?,"Overall it's an ok movie. Not the best, not the worst and waaaaay better than suicide squad. It feels like people are hating on this movie just because the main cast is female. There are hundreds of movies just like this with a male cast that people love e.g the Fast and Furious franchise, Olympus has fallen, Taken series etc.

Just enjoy the movie or not for what it is, but don't hate it because it's a female cast.",7.0,6 November 2020
Better than SUICIDE SQUAD,"Did you catch the 2016 DCEU disappointment SUICIDE SQUAD with Will Smith as Deadshot and Jared Leto as the Joker? Many people (myself included) thought that that film was ""just fine, nothing special"" but were impressed with the way Margot Robbie handled the Harley Quinn character and wished for a standalone film that featured the Harley Quinn character.

Be careful what you wish for.

BIRDS OF PREY (AND THE FANTABULOUS EMANCIPATION OF ONE HARLEY QUINN) is the answer to that wish and while it is slightly better than SUICIDE SQUAD, it still isn't all that....well...Fantabulous... of a film.

BIRDS OF PREY (which I hear is now being relabeled HARLEY QUINN: BIRDS OF PREY) is produced by Margot Robbie's production company and features an all female lead cast (the villain is a male) and a female Writer and a female Director. Consequently, this is a ""female empowerment"" film where the self-described ""tough chicks"" band together to defeat the male villain.

I applaud the effort and the idea behind the movie, but as a film, this one didn't quite work for me.

I start with the main focus of this film - Harley Quinn. This is just not a character, I discovered, that I want to spend an entire film with. She is, at it turns out, a very good SUPPORTING character, but not one that is interesting enough (at least for me) to carry a whole movie. I will give Margot Robbie credit...her interpretation of the character is interesting and that performance kept me focused throughout.

The other Birds of Prey are just as interesting. For the first time in I can't tell you, Rosie Perez did not annoy me in her role. She played earnest, frustrated Police Officer Renee Montoya and I found myself rooting for her when she was on the screen. Same goes for Jurnee Smollett-Bell's interpretation of Black Canary a character I knew very little about and was intrigued (though her ""Super Power"" was suddenly sprung on the audience with very little foreshadowing - foreshadowing that could have helped). And, finally, Mary Elizabeth Winstead almost steals the film as the revenge-seeking Huntress, a character I really enjoyed and hope I see again (though, I'm learning my lesson - let it be as a supporting character in another film and not her own, standalone film).

So, this film has 4 interesting characters at the top, but the issue is that they don't come together as a team until VERY late in the film (in a finale showdown that was the highlight of the film for me), so I really couldn't tell if there was any chemistry between these characters/actresses. I think there MIGHT have been, but no real sample size to tell.

Fairing less well as a character was Ewan McGregor's one-note take on super-narcissistic Roman Sionis/Black Mask. The character was pretty much in front of you at the start of the film and was still the same one-note character at the end. Also not ""doing it for me"" was Ella Jay Basco as Cassandra Cain, the street kid that becomes the focal point of the bad guys in the film (and the character the Birds of Prey must band together to save). I didn't much care for this character - or the performance - so I had no real emotional investment in whether or not the Birds of Prey could save her.

The Direction by Cathy Yan is professional and competent and the final showdown does show signs of originality and brilliance. I'll give her credit, she caught my attention with the last 1/2 hour of this film - much more so than she did with the first 79 minutes.

A better effort at this type of anti-hero comic book adventure (certainly better than SUICIDE SQUAD) but the DCEU still has not stuck the landing on this.

I encourage them to keep trying.

Letter Grade: B

7 stars (out of 10) and you can take that to the Bank(ofMarquis)",7.0,12 February 2020
"Funny, sexy, and psycho.","Have you ever watched a game where the team that won didn't play very well but they won due to one player being outstanding and pretty much just putting his teammates on his back and carrying them to victory?

That's what this movie is like. Everything is pretty average.

Except for Margo Robbie. She was fantastic. She saves the movie. She's worth the price of admission.",7.0,13 February 2020
Bird-Brained,"GRADE: C-

THIS FILM IS NOT RECOMMENDED.

IN BRIEF: A disappointing superhero movie that is big, loud, and garish but no fun, despite Margot Robbie's valiant efforts.

JIM'S REVIEW: Most superhero movies either take themselves too seriously or are so tongue-firmly-in-cheek that they lose sight of the plot as they distract with the violent action. Birds of Prey (and the Fantabulous Emancipation of One Harley Quinn), a long title for an even longer film, falls into the latter category. The film is a spin-off to the successful Suicide Squad (2016), only this time it focuses on its most enduring character, that crazed kewpie doll killer babe, Harley Quinn, who has been ceremoniously dumped by her beau, Joker. That she is again played by the talented Margot Robbie is the movie's greatest asset.

It sure isn't its disjointed screenplay by Christina Hodson. While the film is directed with assurance by Cathy Yan, the story is a mess, as it volleys back and forth with enough confusing flashbacks, flash-forwards, and freeze frames that one becomes quite giddy from all of the weak storytelling and fancy editing. The narrative structure is comprised of an overabundance of voiceovers and non-stop exposition and so little character development. Their backstories literally stop much of the action and pop up unexpectedly to fill in some bio details, but those personal dramas come off as big chunks of information that upend the logical flow of the plot and interfere with the many random combat sequences. (At times, I began to think that some scenes in the film were missing as Harley is captured one moment and totally free to do mayhem in the very next scene.) A film does not need to be this chaotic to show its own chaos, but Birds of Prey is at least true to itself.

The plot involves a battle over a rare diamond as the MacGuffin, but it is more of a showcase for women empowerment as the female class continually beats the crap outta the male gender. The movie is loaded with highly choreographed fights that are so cartoonish that the movie become unintentionally laughable. One expects Wily E. Coyote to join in the fun. Of course, that never happens...although we do get to see Bruce the Hyena. In all this ruckus, one never feels any semblance of real danger. It's all manufactured violence and exaggerated dance moves. The director seems obsessed with slo-mo techniques and moments of enhanced speed which only serve to show the foolishness of this whole venture. Dare I say the pacing is indeed off.

The actors do persevere. Ms. Robbie is again fine in her signature role, although she has no moments to show any vulnerability as she did in the original source. Here, it's all fists of blood and slapstick comedy. She is joined by her all-girls club which includes the Huntress (Mary Elizabeth Winstead), Black Canary (Jurnee Smollett-Bell), Detective Renee Montoya (Rosie Perez), and Ella Jay Basco as Cassandra Cain, a teenage pickpocket whose fast slight of hand causes an unfortunate chain of events. The primary villains, Ewan McGregor as Gotham City's latest megalomaniac Roman Sionis aka Black Mask and an unrecognizable Chris Messina as his henchman, Victor Zsasz, try to whip up some evil, but they are undone by the contrived and silly script.

Still the movie has a nice look to it. Ms. Yan does know how to create a dysfunctional world, even if the inhabitants are one dimensional figures lost in this DC universe. Kudos go out to Matthew Libatique' atmospheric photography and K.K. Barrett's set design. (I particularly like the funhouse fight sequence.)

Birds of Prey is a failed attempt to mix action or comedy. Just as the mixed-up movie haphazardly stitches together its fragmented set pieces into a frenzied patchwork of ineptitude, it only seems befitting that I conclude this review in the same manner with my final words: may wanna Girls fun have. ain't it (freeze) This.",4.0,23 August 2020
Really enjoyed this,"I've been a fan of Harley since BTAS & thought she was the only decent thing in Suicide Squad.

Think the film shouldn't have really bothered with the Birds Of Prey theme, Just having the film focus around Harley would have worked just as well.

Such a shame that it doesn't seem to have set the box office alight but hopefully the fact that is was filmed on a low budget which it will recouperate will lead to a 3rd one. Harley is DCs deadpool character & that's defo not a bad thing...",8.0,12 February 2020
Silly and Entertaining,"In Gotham City, the Joker breaks up with Harley Quinn (Margot Robbie) and without his protection, several criminals that have a beef with her hunt her down. When the teenager Cassandra Cain (Ella Jay Basco) pickpockets a diamond that has the account numbers of a fortune from the gangster Victor Zsasz (Chris Messina), who is the right-hand of the powerful criminal Roman Sionis (Ewan McGregor), he put a contract on her. Harley Quinn, Police Detective Renee Montoya (Rosie Perez), Helena ""The Huntress"" Bertinelli (Mary Elizabeth Winstead) and Dinah ""Black Canary"" Lance (Jurnee Smollett-Bell) team up to protect Cassandra.

""Birds of Prey: And the Fantabulous Emancipation of One Harley Quinn"" is a silly and entertaining adventure of the anarchic psychiatrist Harley Quinn. The plot is a mess with many silly scenes trying to be funny, but the conclusion is full of action and entertains. My vote is six.

Title (Brazil): ""Aves de Rapina: Arlequina e sua Emancipação Fantabulosa"" (""Birds of Prey: And the Fantabulous Emancipation of One Harley Quinn"")",6.0,27 April 2020
A messy movie with some moments of fun,"If you are not driven by the imperative need of understanding precisely what is happening in your movie, you might enjoy this psychedelic mix of disjointed cool visuals, great music, firecrackers, fragments of good acting... Birds Of Prey is a mess presented in a messy way, it hardly holds together as a story but it offers moments of fun.",5.0,5 February 2020
Margot Robbie Does Great as Harley Quinn,"Finally got a chance to watch Birds of Prey yesterday. I thought this movie would perform better at the box office, but sadly it isn't. Margot Robbie is an outstanding actress and I hoped the movie would have greater success for her. I'm not a huge DC fan, but still had to watch this. I enjoyed it and felt like Margot was very entertaining in her role as Harley Quinn. She was tough, funny, and was multi-dimensional. This wasn't a great film in my opinion, but an enjoyable good film that I wouldn't mind seeing a sequel to.",8.0,11 February 2020
"Finally, a superhero movie I (almost) like","The film is fun, easy to watch and unlike many other ""comic book movies"" doesn't reek of hidden sexism and heteronormativity. It still feels very binary at times, but I guess it can be excused, since it's still better than anything else on the market and since Harley's emancipation (which is the main plot point of the movie) consists of recovering from abusive relationship (with a man) and actualizing her femininity outside of frames of ""male gaze"". It is an important point of Harley's story, since when she's in relationship with Joker she's often presented as a very dependent person with fractured sense of self. This movie does a great job giving her an agenda and tracing her journey of looking for new identity, not based on being in romantic relationship or being someone's sidekick. At times it kinda feels like commodification of feminism, but I will excuse any commodification for a movie about group of badass chicks in stylish outfits antagonizing local gay supervillain. It would be nice to have more films like this, because I am really tired of heteronormativity in this genre and in 2020-s diversity in themes and representation shouldn't be perceived as some kind of forced agenda.

By the way, was quite amused to see some parallels with Tarantino's Death Proof. Disgraceful chick flicks all the way, from 2007 to this daY. And I need moooooore!!!!!!",,27 September 2021
Wild funny and faced paced,"Good movie. Not the best in the dceu, but not bad. DC has been on the right track since Aquaman. I loved the very cartoonish feel the movie had. Never took itself too seriously. Lots of humor and a decent plot. Fun action scenes and the movie was very fast paced. The way the story is told is definitely inspired by Deadpool, which works in some cases, and doesn't in others. Liked the villains, especially Victor. Cool to seem him on the big screen. Liked how it left Joker out (though I'm a huge fan of him). Hate pop music but the pop heavy soundtrack was actually very good. Cool to see a movie with all those badass woman, but without the overly feminist feel. Overall a good movie but not amazing. The hyena could have been in the movie a bit more.",7.0,7 February 2020
A real disappointment... Incoherent & muddled,"A dud from Warner Bros. The best thing about suicide squad was Robbie's performance but this vehicle is a disservice to the potential that was there. Robbie does her best but the direction, script and editing are not at the requisite level. An interesting character poorly treated by a very lacklustre script. Disappointing.",3.0,5 February 2020
Overall an enjoyable film,"So I love Harley Quinn and was so excited to see this film and went it to it with high hopes. It did not disappoint. The cast was incredible, each portrayed their character so well, with a great deliverance on lines. Margot Robbie was absolutely hilarious, a truly entertaining Harley. Whoever played the villain did a fantastic job. The actress who played Dinah though is the one who really stood out to me well watching, Full House fans may recognize her as she appeared on the show as a child. The movie was a joy to watch and full of laugh, from the jokes, to the awesome fight scene the movie was overall enjoyable. What Keeps it from being great though is the fact that it's all over the place, which may be intentional since it's Harley who's telling the story, along with the fact that it's not exactly true to the comics but then again how often do comic adaptations stay true? Despite the movie being all over the place it was still quite easy to follow. If you're looking for a funny, girl power sort of movie I'd check it out.",7.0,12 February 2020
underated,I dont understand why so hate? i like it more than suicide squad for real,7.0,18 December 2020
Worth a watch,"Wasn't sure I wanted to watch this but I must say I'm glad I did, Margot Robbie is great as Harley Quinn as she was in the Suicide Squad and the other characters are also good. Not much of a storyline but a harmless fun film, give it a go",7.0,7 February 2021
Wow how bad is this movie,"I'm all for female lead role's in blockbuster movies, I'm even up for more nearly full female cast movies but this film is just bad , badly written, bad acting , the Cariography is terrible you can see that the punches kicks are not landing and telegraphed. Even the main character harley has completely changed in personality from the suicide squad movie , the plot was obvious and the ending predictable. To get a diverse cast they missed the most important part of a movie the acting and writting , trying to hard to tick boxes instead of giving the viewer what they have paid for entertainment!! I have nothing good to say about this movie its just terrible do not waste your time watching.",2.0,5 February 2023
"Review, from someone who ACTUALLY saw the movie!",,8.0,7 February 2020
"Pushing the ""agenda"" the right way","I don't get the negative reviews at all ! great movie with really beautiful john wick type action sequences but not as over the top as john wick. i'm a guy and i LOVED this film. my only complaint is that there isn't a lot of black mask in the film but it's not a dealbreaker. Lately, we've gotten the ""agenda"" pushed heavily onto us, in some cases (captain marvel) it's been forced and BOP is obviously in the same lane but it is done so tastefully and masterfully. margot robbie is a phenomenal actress, she absolutely nails the part and so do all the other beautiful women in this film. do yourself a favor and watch it, it's got great humor that isn't forced and really top notch action sequences.",7.0,7 February 2020
"Boring, dull and just not interesting at all","Greetings from Lithuania.

""Birds of Prey: And the Fantabulous Emancipation of One Harley Quinn"" (2020) movie was as ridiculous as its title. Besides of some action scenes, this movie was boring, bland, not funny and simply snooze fest. I forced myself into watching it during a whole week, like 10 min per day because it was highly uninvolving little flick. The script here is poor, there was nothing that resembled a interesting plot.

Overall, just like ""Suicide Squad"" this movie did not worked at all. DC really needs to start hiring real talents behind the camera because if they will continue this way, soon there won't be many viewers.",5.0,29 August 2020
I had so much fun watching this.... I had to give it a 10,"Firstly, if you haven't seen this yet, but partied your way through the first ""Kick Arse"" movie, watch this ASAP.

During Suicide Squad, as a man, I was somewhat distracted by Harley Quinn's outfit..... etc. I must admit that I came here, expecting something similar. This time though, none of the women were overtly sexualised, and that was a good choice.

What was presented was a fun filled carnival ride of over the top action and girl power fun. There were so many whoooo laughter moments, and smart arse dialogue, that ramped up to a crescendo. The imagined scenery was fantastic, perfectly suited to the comic strip story, and the final battle was played out in the perfect arena.

For those that can't accept female heroines beating up on male villains..... grow up and get over it. For those that can..... let the inner child out, revel in it, and enjoy the ride.",10.0,16 September 2020
Honestly entertained,"I went into this movie not expecting much since suicide squad was such a mess but, I heard the action was good an I've always been a fan of Harley (comics and otherwise) so I gave it a shot. Honestly not a bad movie. I didnt get a sense of 'men are bad' the men in this movie happen to be villains...so? The villains in most movies are men whats the problem? I know people are going to complain about the ""men taking credit for womans work"" story line but, really you can think of it as a coworker or boss getting credit for something you do which we all can relate to. So, no I don't think this ""feminist"" aspect was beaten into your skull but yea it is there.

The action scenes were some of the best choreographed in these types of movies.

Only complaint really is the story can get alil messy but it was trying to do alot in a short period of time and its never messy to the point where you cant follow it or the decisions characters make. I definitely recommend this movie.",7.0,19 August 2020
