review_title,review_body,rating,review_date
Daring and yet not daring at the same time.,"In one big way, ""Pride"" isn't exactly a daring film. In the 21st century, doing a movie about homosexuals is very politically correct and very acceptable. Yet, on the other hand, this sort of film, despite the political correctness, is probably NOT destined to be a huge blockbuster--especially since many folks might not say anything against a pro-gay film but they certainly won't pay to go see one. In no way is any of this meant as criticism--just my feelings about the marketability of such a film.

In fact, I did enjoy the movie quite a bit. It's a true story (with a few deliberate changes---such as removing any references to one of the founders being a communist) about an odd alliance in the 1980s-- how a group of gay men and women came to ally themselves with British coal strikers! The thinking by some is that we are BOTH often mistreated by the police--so let's support each other. Naturally the film has a lot to say about understanding and humanity. Plus, the movie has a nice, gentle tone which I enjoyed.

Overall, it's not everybody's cup of tea but if you're willing to give it a try, you'll most likely enjoy this flick.",7.0,17 January 2015
A film to make you proud of British cinema,,9.0,8 September 2014
"Solidarity, tolerance and willpower","'Pride' is a movie about solidarity, tolerance and willpower. It tells the story about how two completely different groups of people learn to understand, help and appreciate each other. This is a positive message, and 'Pride' clearly is a feel-good movie.

The film shows how a small group of gays and lesbians from London decide to organize a fund raising campaign for the miners who are on strike against the pit closures ordered by Margaret Thatcher in 1984. They feel the miners are, just like the gay community, victims of police violence and right-wing politics. But they have trouble donating the money: many mining communities don't want to be involved with gay activists. In the end, a small mining community in South Wales accepts the money without realizing where it really comes from. Nevertheless, the Londoners are invited to the mining village, and a mutual bond grows slowly between the two groups. The movie ends with large groups of straight miners joining the Gay Pride march, to thank the gay community for their support.

The confrontation between the two different groups struck me as an example of clever script writing. It offers a range of dramatic effects: the initial distrust being replaced by mutual respect, the comical consequences of the confrontation, the feeling of solidarity created by the fight for a common goal. But at the end of the film, I was surprised to see that the story is in fact based on historical facts. Everything you see, has more or less really happened.

The film is made in the tradition of excellent British political feel-good dramas like 'The Full Monty', 'Brassed Off' and 'Made in Dagenham'. The balance between the serious political message and the light hearted way the story is told is well kept. Although sometimes you get the impression the homophobia would in reality have been a bit stronger in a rural Welsh community in the eighties. And near the end, you get the feeling some of the scenes are emphasizing the positive message a bit too much.

The eighties clothing, hairdos and music are well done and a joy to watch. The title of the film is excellent: Gay Pride meets workers' pride. Overall, this is an enjoyable film about an interesting scrap of British history.",7.0,15 November 2014
Targeted at a specific audience,,2.0,29 September 2014
Just Plain Gorgeous,"I watched this entire film from start to finish with tears in my eyes and a smile plastered across my face.

It tells a beautiful story of a small group of Gay Rights activists who take action to support the striking miners whom they feel are feeling the same oppression that they had once and were currently feeling.

It is a gorgeous story of humanity. The film, in my opinion, perfectly captures the homophobia, bigotry, ignorance and curiosity that the LGBT community deals with showing the spectrum of opinions using the right amount of humour. While I can't speak to the accuracy of the time, I can see my own experiences with LGBT friends of mine and curious people painted across the screen.

This is a must see movie that will show how hate can harm and will also reinforce your faith in humanity.

The actors' performances were all amazing and flawless, from tears to dance sequences.",9.0,9 September 2014
Working class pride,"British stage director Matthew Warchus' first venture in filmmaking Pride--based on a true story that had slipped through the cracks of history--won the Queer Palm at the 2014 Cannes Film Festival. And rightly so! The film opened quietly in New York at the 23 Street Chelsea Cinema.

Say the word pride, for many it brings to mind ""Gay Pride."" For others, it recalls Proverbs 16: ""pride goes before destruction and a haughty spirit before a fall.""

But Pride is a film about virtuous pride—class pride, gay pride and gender pride. Overall, it is a feel-good picture of solidarity and union of interests that seemingly don't speak to our condition when money and the free market have the upper hand, as well as a sharp rebuke to ""identity politics."" For Americans with an interest in labor history, it should call to mind between attacks against trade unions by an aggressive government, a hostile press and very forceful police. Actually, today the attacks continue against public unions, minorities and sexual and gender minorities. What make Pride of interest now is its politically charged message that sharply contrasts with the attempt to increase the state of suffering and want of the poor and the declining middle classes, in the same way Ken Burns seven-part documentary The Roosevelts: An Intimate History finds the relationship Americans have with their government seriously wanting. When Margaret Thatcher became prime minister in 1979, she turned a prayer to her own advantage: ""where there is discord, may we bring peace, where there is error, may we bring truth and where there is despair, may we bring hope."" She brought discord and despair when she threatened to close coal pits, which would rob thousands of their livelihood and leaves even thousands more in want and poverty. The National Union of Miners launch a yearlong strike in 1983 that they lost, thereby initiating the decline of the once powerful trade unions. You know your not going to watch a ""gay"" film when the opening scenes are of miners on a picket line, with Pete Seeger singing ""Solidarity Forever,"" rarely sung in America today. Thus the theme of solidarity and union is struck from the very start of Pride—""there can be no power greater anywhere beneath the sun, yet what force on earth is weaker that the feeble strength of one, but the union makes us strong."" And what union surprises us than straight miners and gay activists? And that is at the heart of this unearthed fragment of history. A natural-born activist Mark Ashton (Ben Schnetzer) rallies a small group of gays to raise funds for the striking miners as Lesbians and Gays Support Miners. Not only is he homosexual he also comes from Ulster and knows something about sectarian and sexual oppression. He immediately grasps, from a class and gender standpoint, Thatcher's hard-nosed policies to close the mines as a way to support the miners subsisting on handouts to oppose government repression. And thus begins LGSM's fund raising to help the miners. The money and the food they collect, they bring to a small Welsh town, not sure how they will be received when the first meet the miners. Since they are from anti-union London, there is an immediate sense of mistrust, compounded by homophobia. Yet they find at first support in miners' wives—especially Hefina (Imelda Staunton), Siân (Jessica Gunning); they are loyal to their husbands, just as much as they are determined to support the strike and just as important, they are of strong will and mind. In a way, these vigorous housewives walk in the way of the Daughters of Mother Jones who participated in labor actions, or the wives of striking New Mexico zinc workers in the suppressed film Salt of the Earth. There is a point in the film when the press got word of support of striking miners. The printed media had at first a field day with headlines saying Perverts and Miners, undoubtedly publicity the parent union NUM wanted to avoid. But Ashton took ownership of this headline by organizing an energetic fund raising campaign under the banner of Perverts and the Pit that brought in even more money and support. Although the strike failed, the support LGSM did not go unrewarded. In 1985 a large contingent of straight miners led the Gay Pride Parade in London with band and unfurled banners of one hand grasping another in solidarity and union of purpose. Furthermore, as a sign of this identity of common endeavor, were it not for the NUM the timorous Labour Party wouldn't have come out for Gay Rights in the party platform The Welsh are known for singing, so it is not surprising at the community hall to hear a swelling chorus of voices intoning Bread and Roses, a song associated with the 1912 Massachusetts textile strike. Nor is it astonishing to hear the voice of Paul Robeson, who became a working class hero of the NUM's through his singing and 1940 film Proud Valley. Characters in Pride are neither, soapy, sappy or maudlin; they are finely drawn and played by first-rate actors, including Bill Nighy, Dominic West and Andrew Scott. Pride is an intelligent picture. It carries the forceful message that gays don't necessarily stand up for gay people, straights for straights, workers for workers, but acting in concert they can act towards political change for the better. As the trade union saying goes: a single finger has the force of one, but four fingers joined by the thumb makes a fist and there is power and determination, strength and power. Pride is highly recommended and not to be missed..",8.0,11 November 2014
Brilliant,"This is the best film I've seen in years. I would like to respond to Maverick14, who stated as a matter of fact that the lgsm had an ulterior motive. People can have a number of motives for any action, but the fact is these young people raised thousands for the miners, and in so doing broke down barriers , made great friendships , and put themselves in some very scary situations. Maverick14, what have you done for the community that puts you on such a pedestal of judgement ? Young Mark Ashton who led the lgsm, tragically died within a couple of years of the events portrayed in the film. I'm a very heterosexual male , but I can't begin to tell you how much I admire Mark. Maverick14, you may be gay, as you claim, but that doesn't stop you being very narrow minded , and indeed small minded, for denigrating what those brave young people did.",10.0,1 October 2014
Magnificent!,"A wonderful movie that made me think and laugh. It also made me cry and I am a heterosexual 50-something male who never shows public emotion! Bill Nighy; Imelda Staunton; and Paddy Considine are fantastic. But the message of solidarity and fighting against adversity for change are the stars of the show.

Based on a true story, the film depicts a group of LGBT activists who raised money to help families affected by the UK miners' strike in 1984, at the outset of what would become the Lesbians and Gays Support the Miners campaign.The National Union of Mineworkers was reluctant to accept the group's support due to the union's public relations' worries about being openly associated with a gay group, so the activists instead decided to take their donations directly to a small mining village in Wales — resulting in an alliance between the two communities. The alliance was unlike any seen before but was successful.",9.0,7 September 2014
Fantastic,"It really is a shame that this film didn't get more of a campaign behind it. Someone here mentioned weeks ago how it could've easily been a big awards contender had it had some sort of campaign, and that's absolutely true. It's a pretty accessible, pretty feel-good film that absolutely rides on how well the audience takes to it, and while this is usually not at all the kind of film that I take to very much, I thought it was one of the most pleasant surprises of the year, and one of the most entertaining. It's pretty incredibly written on all fronts, with a large but impressive ensemble. The film manages to really find a great balance between how many characters' stories to show and just how much to show of them, being able to give enough of an insight into an impressively amount of characters as to have a great emotional impact. Truly fantastic film, deserved a lot more recognition.",,23 December 2014
Thankfully more than a rah-rah feel-good movie,"It would have been really easy for Pride to have been a preachy, feel-good movie with a caveman message of ""Gay rights good! Bigots bad!"" (not necessarily wrong, but it would have made for a pointless and overall bland movie). Thankfully, save for a couple of scenes straight from the inspirational movie handbook, it avoids these clichés and instead focuses on the characters involved in this unusual alliance between gay rights activists and a small-town of unionized miners and the strength of its spectacular cast (especially Imelda Staunton and Bill Nighy) that carry both the characters and the movie. Watching the gay rights activists struggle for acceptance and the small mining town being forced to reconsider what they believe in are equally as interesting and again helped by the amazing cast which are able to deliver both humorous and dramatic moments, although the movie underplayed the dramatic moments by not going into detail which, in my opinion, hurt the effectiveness of those scenes. Then again, maybe I am just a masochist. Overall the movie is able to avoid many of the pitfalls movies similar to it have fallen victim to and be pretty compelling as well.",7.0,21 July 2015
"Truly uplifting, great fun and a moving story","The film, so appropriately named, delivers a moving story about Pride, friendship and solidarity. When I wasn't laughing at the incredible performances from the top cast, I was crying at the emotional and moving story that runs through the film.

This so easily could have slipped into a tragic or an over politically charged story, but instead and to its benefit is so beautifully written and balanced. The clear messages come through hand-in-hand with side splitting humour all in the right places and never over done.

Simply wonderful and a credit to the British Film Industry and all the fine home-grown talent on display.

Bless you all",9.0,3 September 2014
Overrated and uninvolving,"Greetings from Lithuania.

""Pride"" (2014) is overrated movie in my opinion. If this supposed to be a comedy than kill me know if i would ever have to watch a comedy like this again. Sure, it's a true story (of which i haven't heard before), but for me it wasn't interesting at all. And that's strange, because this picture has very good actors, with some of them playing very good here. It has realistic approach, and script is realistic, but for me this movie dragged - a lot. I wasn't really engaged in a story, and i couldn't really care how will it end. It has some nice moments, but at running time 1h 52 min. this movie in my opinion is poorly paced.

Overall, for me this picture is a disappointment. It had all elements to be good and even great, but it failed to capture my attention in a story, and if movie fails to caught your interest than it's a big problem. I didn't really cared about the characters nor the outcome, and although the ending was kinda nice the overall experience is poor.",6.0,15 February 2015
Best movie of 2014!,"OK, being gay and from that time, perhaps that does color my impressions, but it was still an amazingly great movie! Wish it had done more in the big-time awards, but the BAFTA isn't small beerish. Imelda Staunton may be the biggest name, and as always, she never disappoints. People may say it glosses over and does ""feel good"" but having your parents toss you out into the street, or having explosives thrown into one's store/office isn't really feel good. Nor is that snide, self-righteous television clip of Thatcher saying she can't change her style. Nary a bad performance or heavy-handed move therein. Beautifully photographed. Some of those lads, oh, you just want to take them home (and I mean that in a nice way!) The women of the town - love them, especially Sian! (And fun to red what Sian really did with her life - in real life!) Dominic West's (Jonathan's) ""Shame, Shame, Shame"" scene is worth the price of admission alone. A must see.",10.0,30 January 2015
A British film that really does have some pride. We are a wise bunch.,,6.0,19 December 2021
Sappy and unrealistic,,2.0,24 December 2014
"Brilliant but, sadly so true to the events portrayed","I lived a few miles from the community shown in the film. It was a hard winter and we had nothing but respect for the people of the area, especially the women who kept up spirits and organised food and clothes for their families. They were a very proud group so to accept handouts took a huge amount of courage. I remember giving as best I could and the furore caused by the established press over the funds from London. This film probably goes as close as it is possible to capture the events of the LGSM & the South Wales miners' communities. Congratulations to the makers for telling a worthwhile story so well; and thank you for remembering the spirit of Paul Robeson. While, in many people's opinion, Thatcher destroyed the mining communities people like those portrayed in 'Pride' built self-esteem, supported those in need, change attitudes and politics. Knowing the events and the people shown, I can honestly say nothing in this film is exaggerated. Brilliant, utterly brilliant.",10.0,21 September 2014
Pride & Terror,,10.0,12 October 2014
"Funny, moving and inspirational","If you liked Four Weddings and a Funeral, then the similar mix of humour and pathos of Pride will really grab you. And if you fumed at the injustice of it all in Made in Dagenham, and cheered the women workers on as they made their hard-fought bid for fair play, then you'll love this film.

It's an amazing bit of political and social history brought alive on the screen, and great entertainment to boot.

I lived in South Wales during the miners' strike, and the characters in Pride were really well portrayed. They weren't twee, or stereotypes. They were wholly believable.

Absolutely loved it.",9.0,11 September 2014
Fabulously Fantastic,,10.0,19 October 2014
A true story of solidarity that will not leave you unaffected,,,9 January 2015
"""You must have found it a bit weird""","A pretty wholesome movie set in very tumultuous time. This had heart, soul and works as a reminder that sometimes what's needed is an odd couple partnering. When a gaggle of gays and lesbians come together with a pit full of miners in Wales you know it's for a worthy cause. This handles some very serious topics but overall the spirit of the film is a bright one.",7.0,24 July 2022
"Brilliant, Inspiring, and Moving",,10.0,5 October 2014
Decent...,"Watched this as my step daughter is doing a paper on the film.

It's pretty decent but I think a 7.8 score is definitely too high.

It's a good (and true) story about a crazy time, if you remember anything about that time then you really should see this.

My only gripe is the fact that certain films get scored so highly because of the subject matter. It seems nowadays any true story film that deals with a difficult time or a tragedy etc, automatically scores high. Schindler's list is an exception that is almost a perfect film. But an example for me is Dunkirk, it's an average film, but because of the amazing thing that happened in real life, people think it deserves a higher score. I'd rather show my support for those amazing people by wearing my poppy and donating money as often as I do.

So I think this film falls under that umbrella, it's better than average (I class 5 as average) and worth watching if you were involved or remember the strike, but nearly 8/10 it is not.

To clarify, I'm not $#!tting on gay people or the struggle they and the miners had to go through during this period, this is solely based on the film, nothing more.",6.0,23 December 2021
"A heart-warming, funny awesomely acted film","Judging by the applause that broke out several times during the course of the movie, PRIDE touches on some themes near and dear to the LGBT community. However, this is NOT a film strictly for that crowd; rather, it is a laugh-out-loud, touching story with a message that crosses all political, social and ""politically correct"" communities that probably could only happen in a non-American country, since we are so polarized at this point. I thought Bill Nighy would steal the show, but that was done by Dominic West, who definitely knows how to dance. The lead actor, Ben Schnetzer, was mesmerizing; along with the rest of the cast, although at times certain lines were missed due to the quick line said with a British accent. There was also a beautiful song sung a Capella by an amazing singer and scenery that made me want to book my flight to Wales immediately. I noticed at the opening credits, the ""BBC"" rolled by, so I knew this would be a first-class movie, and it was. Beautifully acted by all, only one or two ""saw it coming a mile away"" moments, gorgeous scenery, funny lines and a message that reminds me, ""If it's morally right, then it's the right thing to do.""",9.0,1 October 2014
A very good movie !,,7.0,11 May 2015
My Sash windows never worked like that,I was born in 1961 so the 80's were for me that magic age of between 20 - 30. I lived in Oxford UK so fairly active Gay and lefty political scene. This movie is false and I hope my now 20 something kids are not subjected to this drab stereotypical drivel. I spent a fair amount of time in Wales back then and can say with much conviction that Gays as portrayed in this movie would have been frowned upon to say the least. Some of the campaigners for the miners round Oxford were utter dicks and many who did not support the cause where OK people with valid opinions .... not skinheads or homophobic. Pride paints a bubblegum picture of the time and I am sure the true story of these events bore little resemblance. For sure no one's sash windows actually worked like they do in one of the ending scenes. Pity I would have thought reading the reviews that I would have liked it,1.0,31 December 2014
PRIDE swelled my heart and made me PROUD to be British,"This movie has jumped straight to the top of my best films, sitting firmly alongside Brassed Off & The Full Monty. Imelda Staunton & Bill Nighy appear (beside many other wonderful actors) in the profoundly important and hilariously re-told story of the joining together in solidarity of two groups less similar as you can image – the striking miners and the Lesbian & Gay communities. It is full of humour and tension but ultimately so heart-warming the tears were streaming down my face. I loved it when the little old Welsh lady asked to be shown all of London's gay nightlife including ""the rubber scene"". It restores my faith in humanity and traditional British fairness and good nature. I had wondered how we turned around the institutionalised homophobia which saw Britain's LGBT people crushed under the Sexual Offences Act of 1967 to the legal enshrinement of the Marriage (Same Sex Couples) Act of 2013 – in only a few short decades? Now I know how this journey started.",10.0,7 September 2014
A film about gay people that's not about gay people,"It's not about gay people or miners but about two groups of people from very different backgrounds discovering that they are not that different after all, and connecting on an incredibly human level. Every little subplot is beautifully handled, almost every character adds something to the story and is given their due, not one of them is there just for the sake of adding another face. Especially Mark's character moved me, though. He is the face and the force of his group, and he combines the main values that this film is about: solidarity, loyalty, and fighting with everything you have for what you believe in. The film just keeps getting better and better and when you think it couldn't possibly get any better, the ending tops it all - and it actually happened in real life! And the cherry on top: its so incredibly FUNNY!! I don't normally watch a lot of comedies because I often think they tend to be a bit silly, but in this one had me reconsider my opinion on the genre. The comedic parts and the dramatic parts are well balanced, and it manages to convincingly tell a story about a serious subject while maintaining a light tone. Side note: my father, 60 years old, a tad conservative (he has no connection to or interest in the gay community whatsoever) watched it on my recommendation, and he really enjoyed it. So: please give it a try, it will be two hours well spent!",10.0,22 April 2020
First rate,,9.0,26 September 2014
