review_title,review_body,rating,review_date
The Candidate,"Michael Ritchie directed Robert Redford and Peter Boyle in his 1972 film, The Candidate. The Candidate follows Bill McKay, an everyman who was pushed into politics to dethrone the incumbent senator who many believe has turned his back on the people and is too interested in power. A film that looks a lot like real life, it is difficult to discern whether or not life has imitated art, or the opposite has taken place, either way, The Candidate is a familiar story and one that is a little difficult to visit given the current state of American politics.

Bill McKay (Robert Redford) is a man who is more than happy to continue his quiet life submerged in his civil rights centered law practice. Bill has no interest in entering politics, as his father before him, former California Governor John J. McKay. Strategist Marvin Lucas (Peter Boyle) sees Bill as a unique opportunity, he sees the possibility of Bill entering a senate race against an incumbent Senator Crocker Jarmon (Don Porter) who has left his constituents disenfranchised as he seems to chase political power for his own gain. Marcus builds Bill's campaign using an interesting strategy; he has convinced Bill that he has no chance at beating the Senator, but will surely win his party's nomination, so, since he has no chance of winning, he can say whatever he wants and is free to shake up the political system on his way to defeat. The plans, however, go astray when the polls favor Bill much more than anyone ever anticipated.

The message of The Candidate is one that becomes diluted the more familiar it becomes. There have been innumerable amounts of ""everymen and everywomen"" running for elected office and winning that The Candidate, as a pseudo-documentary style film has lost its effectiveness. Certainly, most notably, the election of Donald Trump in 2016, proves without a doubt, that anyone with no political experience can achieve even the highest office in the land. The Candidate ""worked"" much better at the time it was made, when career politicians were the only ones getting elected office. Robert Redford feels a bit miscast in the lead role that commands a relatable, emotion-filled performance. In many of his scenes, he comes off paper-thin, definitely lacking emotion. Peter Boyle, on the other hand, plays his hopeful, yet controlled reckless attitude incredibly well. Boyle is an actor in which I have never sought out, yet been constantly impressed with every time I've seen his performances. Overall, The Campaign is a good enough film, but one that I wish I could have seen some 30 years prior when it still carried the crux of its relevance.",6.0,21 November 2016
"Like they say, it's all about politics.","Robert Redford plays idealistic senate candidate Bill McKay. He's mainly running to bring certain political issues into the open, although he never actually plans to win. But as time goes by, he realizes that whether or not he wins, he might not be able to hold on to his values.

""The Candidate"" is one of the many great movies about the world of politics. It holds up as well today as it did in 1972 (maybe even better). Redford gives a solid performance, as does Peter Boyle as campaign manager Marvin Lucas. One of the most insightful scenes is the debate between McKay and his opponent about the issues. A great movie in every way. Look for appearances by Natalie Wood, Groucho Marx, and Howard K. Smith.",10.0,5 December 2005
"Pungent, observant and trendy...","Robert Redford is in excellent form as a lawyer and idealist persuaded to join campaign for the US Senate on the Democratic ticket as an automatic underdog; however, his off-the-cuff appeal manages to reach a great many more voters than first anticipated. Fascinating glimpse into the election process, with fashionably quizzical ""what now?"" finale. Acerbic direction from Michael Ritchie, who sees the appeal in the material and never clutters up the scenario. Ritchie also gets fine supporting performances from Melvyn Douglas, Peter Boyle and Don Porter. Jeremy Larner's solid original screenplay won an Oscar, though Ritchie and his editors spike the narrative a great deal with their prickly handling. Two Oscars nominations in all, including Best Sound; Larner also won the WGA award for Best Drama Written for the Screen. **1/2 from ****",6.0,20 February 2008
One of the best political movies,"Political scientists and political film buffs need to watch The Candidate. It's one of the greatest classic political films ever made. I've studied dozens of political campaigns, conducted mock elections during my undergraduate and graduate courses, and volunteered for real campaigns when I was old enough. This movie is very realistic; the only other film that comes close in realism is 2015's Our Brand is Crisis.

Peter Boyle is a Democrat campaign manager, and in the California Senate election, the Republican sitting senator Don Crocker is a shoe-in. Whoever the Democrat candidate is doesn't stand a chance, so no one wants to ruin their career that way. Boyle approaches Robert Redford, the son of former Californian governor Melvyn Douglas. He's handsome, charismatic, and has name recognition—but he's a guaranteed loss so there's no consequence to anything he says or does. With the freedom to run as an honest politician, he becomes a very interesting and alluring candidate.

Even though the movie is about an election, it doesn't take too much of a stand about which party is right and which is wrong. Yes, it's the 1970s and Robert Redford is the lead, so there will be some environmental and ""look out for the little guy"" messages, but mostly, the film comments on the politics in general. It's really funny and sarcastic in the nicest way possible, and it has one of the most memorable last lines ever!",9.0,25 September 2017
Kind of Fizzled in the Latter Half,,6.0,4 August 2012
Film for all would be candidates to view,Anyone thinking of running for public office should view this film. It is primer on how to win a race. Roman Pucinski when he ran for the U.S. Senate in Illinois in 1972 required his staff to view this film. Redford was the candidate we all hope would serve our state. This film should be shown before every election.It has a timeless message,10.0,26 March 2002
7 on a scale of 10,"I like Robert Redford quite a bit as an actor. I especially like him in anything political. His run for senate as a nobody has the makings for a great movie. Great, it wasn't.

I found it entertaining, however, it seemed slow and at times boring. In fact, I wasn't impressed with Redford as much as usual. Most of the rest of the cast was just filler.

One problem I had was that the movie fails to explain in any meaningful way how Redford continues to close the gap to his opponent. Surely good looks isn't going to get you from 32% to over 50%.

Overall, I wouldn't even waste a minute on this movie, but any political movie with Redford as a star has got a big advantage up front. You default to liking it and you only change your mind if there are serious problems. There weren't any serious problems, but I have seen Redford in many better movies - Sneakers, The Natural, All the President's Men, Three Days of the Condor and The Sting, for example.",7.0,23 October 2004
Dull Debate about the Politics of Forty Years Ago,,5.0,22 December 2012
Bill McKay: The Better Way!,,,18 February 2010
Disappointing ending,"This movie spends an hour and a half convincing you that it will reveal some great truth about politics, about our world, about life. Then it spends the last 2 minutes convincing you that you wasted an hour and a half.",6.0,3 February 1999
About as relevant as the hula hoop,"Michael Ritchie's 1972 The Candidate is a sharp satire about a good looking and idealistic young lawyer who becomes compromised by political handlers that are more interested in images than issues. The film contains one of Robert Redford's best performances as Bill McKay, a labor and environmental activist lawyer who is the son of former Governor John McKay (Melvyn Douglas). Although Ritchie is even handed in allotting blame to both the candidate and the system for the eventual outcome, the implication is strong that the pursuit of political power in today's America is inherently flawed.

Marvin Lucas (Peter Boyle) is a savvy political boss who is looking for a candidate to oppose long time Republican incumbent Crocker Jarman (Don Porter). He approaches McKay, telling him that, though he will probably lose, he will have a platform in which to speak his mind. McKay accepts but stumbles right from the start, being upstaged by the overly aggressive Republican incumbent at a fire in Malibu and in speaking to an almost empty audience in central California. McKay says the right things but his platform manner is halting and unfocused and he lacks a coherent message.

When Lucas notices a slight uptick in his poll numbers, however, he hires Allen Garfield, a media specialist who transforms the campaign into an exercise in image making and slogans such as ""McKay: The Better Way."" Though McKay has his heart in the right place, he defers to his strategists and begins to tone down his rhetoric about abortions and school busing and learns how to play the game. The film even hints that he is not above seducing young campaign workers in a hotel room. With his son's prospects increasing by the day and impressed by Bill's debate performance against Jarman, his estranged father comes out to support him, even arranging for a deal to give political favors to a Teamsters boss in return for the delivery of a large number of blue-collar votes.

McKay ends up being a packaged candidate spouting liberal rhetoric without any substance or style. Compromise and manipulation is the order of the day. Written by Jeremy Larner, a former speech writer for Senator Eugene McCarthy, The Candidate delivers some funny moments such as McKay cracking up in laughter before a television camera and a memorable scene in which he spouts platitudinous nonsense in the back seat of his car on the way to a rally. Unfortunately, now that the 2008 U.S. presidential campaign has shown that victory and integrity do not have to be mutually exclusive, The Candidate seems about as relevant as a hula hoop. Even against long odds, the Senate seat in California is one of the most sought after prizes. Potential nominees campaign for years to achieve name recognition in the largest state in the country.

Even then, no one undertakes running for the Senate without previously amassing a sizable amount of money, support from labor and key interest groups, and an understanding that the huge media market requires professional advertising and marketing. Ritchie has a political boss calling the shots, ignoring the fact that California, because of the work of the California Democratic Council in supporting grass roots participation in the selection of candidates, was free of political bossism at the time. While The Candidate may once have had some relevance, today it comes across as irrelevant. Ritchie's cynical attempt to demonstrate why ""politics is b.s."" only succeeds in showing that the film's premise is b.s.",6.0,9 November 2008
Timeless political comedy with bite.,"Unobtrusive, documentary-style direction by the underrated Michael Ritchie lends verisimilitude to Jeremy Larner's witty (Oscar-winning) script. It feels like you're really on the campaign trail with a ""pretty-boy"" senatorial candidate (played with typically effortless charm by Robert Redford), who can barely keep up with a platform being built on the fly and the relentless media blitz that dogs him every step. Events move swiftly to their inevitable, ironic conclusion, highlighted by one of the best closing lines in cinema history.

Terrific support is provided by character actors Peter Boyle, Allen Garfield, Melvyn Douglas and others, plus a host of cameos by real politicians of the era such as Alan Cranston and Hubert Humphrey. If you want an idea how modern American politics works, this is still a pretty good primer.",9.0,25 October 2002
Good political film,Entertaining film Robert Redford does a great job in the role. He is always likeable in his films. It's an engaging film and a Great way to see the life of a politician.,6.0,3 March 2021
Still quite relevant 46 years later,,8.0,12 October 2018
It's alright,"It was Election Day here in Australia today, and this was a politics-related movie that's been in my watchlist for a while, so I thought today was as good a time as any to watch it. I guess it also turns 50 this year, which might be another good reason to give it a watch.

In some ways, it's aged pretty well. It shows how much of a game politics can be, and how empty it can be, too, when you consider that one person really can't change a whole lot, no matter how much you might believe they can (or how well they convince you as a voter that they can). Redford is good in the role as the young up and coming politician running for Senate, and his performance is probably the best part of the movie.

I think it's a little lacking by modern standards when it comes to entertainment value. The satire just isn't quite biting enough, and despite it mostly feeling like a comedy, I didn't find it particularly funny. It might well have had more of an impact when it came out, when the ideas it put forward felt more novel. As it stands, I didn't feel particularly engaged once the film reached its final 40-50 minutes, in all honesty.

Still, even if it's not hugely funny or entertaining, it does hold up as a decent movie, and it makes a few good points while having another solid performance for the always reliable Robert Redford. For those aspects alone, it's definitely not bad.",6.0,21 May 2022
Timeless,"Hard to believe a movie about the American political system that was made 34 years ago remains so relevant.

The opening premise of the movie could be taken from today's headlines. Democratic party operatives need a candidate to run against a popular long-term, Republican Senate incumbent in California. OK, a conservative Republican would not be so popular in California nowadays, but substitute another state and you get the idea.

The Democrats do not expect to win, just to get a candidate to make a good enough showing so that the Republicans are forced to spend money here to defend the seat. There not being any strong Democratic candidates willing to go against this senator, the party operatives recruit a candidate based on his family name and physical appearance.

Robert Reford's character, Bill McKay, is an idealistic public interest lawyer in San Diego who wants nothing of the machine politics that made his father governor of California a generation earlier. Peter Boyle's party insider character appeals to the younger McKay by promising that he will not have to compromise his ideals, and can run on the issues he believes are relevant simply, because they have nothing to lose as the election is already lost anyway.

The story unfolds when Bill McKay needs to ramp up his campaign just to get to the point where his candidacy is credible. Once the campaign gets credible, the political machinery takes over and the ideals suffer.

Other than how little the making of political candidates differs from today, it's amazing to see issues being debated in 1972 that are still part of the debate today (abortion, race, crime, environment, health care, etc.). Very little is said about Vietnam, which is surprising, but to have a movie that names the political parties and addresses real issues in the manner politicians from the respective parties would, shows a boldness no studio would touch nowadays (i.e. Joan Allen's ""pro-choice Republican"" in The Contender being named vice president by a Democrat, yeah, like that would happen).

See it now, see it 30 years from now, it will still be relevant.",9.0,23 October 2006
The Story Of An Empty Suit,,6.0,29 June 2013
You'll Be Bored,"Maybe because I'm 18 and my favorite movie is ""Armageddon"",or maybe because this film is awfully dull,or most likey both; But what I do know is that this film didn't hold my interest at all...They could of made a political movie just interesting enough to hold my attension until the end,which they didn't.

The ending,which is supposed to be ironic,was very inconclusive.But it didn't matter.This is a dull,dull movie.No matter what political messages they tried to convey or whatever story they told,it just doesn't work because it's boring,and there's no getting around it!

And I thought ""Spy Game"" was the most dull Robert Redford movie.

1 1/2 stars out of 4.",2.0,1 May 2002
The Shaping of a Political Candidate,"""The Candidate"" is very insightful, very conscientious, and very accurate in exploring the trials, tribulations, and developments in transforming a nihilistic underdog into a popular, contending candidate for the California Senate. It is a good, provocative, and even satiric look at the ups and downs of the political landscape, as well as its many constraints, with political advisers not interested in the candidate's candidness, but rather sealing an election, and this is very fascinatingly and simply laid out in a film that goes ""the full monty"" in exploring the American political landscape- this is generally a behind-the-scenes development of the political process- from the frequent campaign rallies, to the luncheons and parades, to the advantage of incumbency, to dirty campaign tricks, to critical debates, and finally, to the anxiety, tension, and exasperation of the election. Robert Redford is the character study, playing an aspiring, yet hardly hopeful, son of a former California governor, dashing and articulate candidate for California Senate, Bill McKay, for the Democratic party. His challenger is incumbent Senator Crocker Jarmon, who seems to be the antithesis of all of the charisma, articulation, and humbleness that is McKay, a rather arrogant, prudent, and unappealing candidate, regardless of whether you share his beliefs. I have to wonder- is the film taking jabs at the Republican party- claiming it is apathetic, self-serving, and shadowy, while in contrast the Democratic party cares passionately about the people, contains darling appeal, and considers a ""better way"" for the people rather than simply winning an election. Perhaps I am finding ways to detract from some clear and distinguished differences between McKay and Jarmon, because of their parties in the film, and perhaps this is because I believe BOTH parties stand for the people, regardless of my political allegiances- whatever; just a curious observation. Robert Redford plays McKay very well and earnestly- really bringing this vivacious and whimsical character to life and shining on the ""campaign trail"". The screenplay is absolutely brilliant- taking every idea about politics and ingeniously infusing it throughout the many events of the film: a very constructive and admirable endeavor indeed. The music is very patriotic, sentimental, and portentous, really defining the American political spirit, and really pounding on a theme of greatness through victory. This is an extremely well crafted, well scripted, well acted, well directed, and well received, albeit very predictable and incisive, film, exploring the political landscape as verily as I have ever seen a film endeavor in. It's simple, entertaining, and contains some solid education about the shaping of a political candidate, through a hostile, volatile, and demanding political campaign- ""The Candidate"" is a real winner. ***1/2 out of ****",,10 November 2004
Movie about politics and the price of political ambition,"""The Candidate"" have a vital script with an ambiguous ending (with no clear political agenda) and a great cast. Redford as idealist lawyer Bill McKay is perfect in the title role because, here, he definitely has the star power, charm and genuineness to embody the role of the crusading liberal candidate who at the end losing his soul. But at the same time, the story of ""The Candidate"" isn't about McKay at all - a well intentioned empty suit - as it is about the people in the shadows who manage the politicians. Movie actually showing a lot of details about the political process that are relevant event today (2019). No matter the film unavoidably shows its age, it could easily be remade with the same script and stay just as relevant, what is kind of a bummer because it was made in the 70s of last century. As much as I did like its witty script it runs a bit long (at 110 minutes) and the director lacks in his definition of people - McKay is too charming, too nice, his rival Senator Crocker Jarmon too much a villain. The supporters of one are attractive, supporters of the other not attractive and that is why role of 'Senator' who was originally offered to James Stewart, was turned down by him because he felt it was derogatory towards conservative politicians, which is true to be told, usually true in Hollywood movies.

Rating: 7+",7.0,19 September 2019
A who's who of 1970s politics,"One of the best movies about politics EVER.

One of the really cool things about this movie is the list of cameo appearances. Hubert Humphrey, George McGovern, John Tunney, Gene Washington, Cedric Hardman, Van Amburg, and other notables from California Democratic politics circa 1972 are all in here.

George McGovern reputedly hated this movie. Remember that he was the Democratic nominee for president in 1972. When asked about ""The Candidate"", he said ""I didn't like it, I thought it reflects the darkest side of American politics"".

Redford is amazing in this film, as an idealistic young lawyer torn between principle and ambition. Definitely one of the greatest actors of our time.",10.0,18 November 2007
Political cynicism at it's best,"If you ever wanted proof that the fundamentals of politics don't really change regardless of the decade then you only have to watch The Candidate.

This is The story of Bill McKay who is persuaded to run for the Senate against an apparently unassailable incumbent. It's agreed he can handle it his own way, on his own terms. But once he's in the race and his prospects begin to improve, the deal starts to change.

This is described as a comedy but it didn't feel like one . It's filmed very much like a documentary ( in 41 days) and you get the impression there wasn't much editing done because it definitely feels raw and perhaps that is what makes it the film it is ?

It's a movie about principles and how it's almost impossible to stick to them if you want to climb that greasy poll .

Redford is excellent as usual and is totally convincing as the new politician on the block . Put it this was , I'd vote for him !

If politics isn't your thing then I'm not sure this will be , but it's political cynicism cleared the way for the likes of The West Wing and The Thick of it and thank you for that.",8.0,11 April 2020
